R1		Freq_tr(Hz)	V_tr(V)		DC_tr(V)	Freq_sq(Hz)	V_sq(V)		DC_sq(V)	Phase(deg)	t_rise_tr(s)	t_fall_tr(s)	t_rise_sq(s)	t_fall_sq(s)
160		2111.00		1.2500		4.7955		2114.00		8.9000		4.7110		85.40		0.000167		0.000187		0.000022		0.000026
159		2126.00		1.2400		4.7969		2121.00		8.8300		4.7110		84.90		0.000165		0.000186		0.000022		0.000026
158		2123.00		1.2400		4.7969		2122.00		8.9000		4.6890		84.80		0.000164		0.000187		0.000022		0.000026
157		2129.00		1.2400		4.7991		2131.00		8.8300		4.7060		84.40		0.000169		0.000188		0.000022		0.000026
156		2136.00		1.2400		4.8006		2136.00		8.8300		4.7060		85.00		0.000161		0.000187		0.000022		0.000026
155		2144.00		1.2300		4.8020		2142.00		8.8300		4.7020		84.50		0.000160		0.000184		0.000022		0.000026
154		2151.00		1.2300		4.8028		2146.00		8.9000		4.6980		85.60		0.000161		0.000186		0.000022		0.000026
153		2152.00		1.2300		4.8050		2153.00		8.9000		4.6980		86.30		0.000164		0.000185		0.000022		0.000026
152		2151.00		1.2300		4.8050		2157.00		8.9000		4.7020		84.80		0.000162		0.000184		0.000022		0.000026
151		2165.00		1.2200		4.8064		2165.00		8.8300		4.7150		83.60		0.000160		0.000184		0.000022		0.000026
150		2163.00		1.2200		4.8079		2167.00		8.8300		4.7020		85.40		0.000160		0.000181		0.000022		0.000026
149		2175.00		1.2000		4.8101		2177.00		8.8300		4.7150		84.10		0.000158		0.000184		0.000022		0.000026
148		2187.00		1.2000		4.8115		2181.00		8.9000		4.7060		84.80		0.000159		0.000179		0.000022		0.000026
147		2183.00		1.2000		4.8123		2186.00		8.8300		4.6890		85.40		0.000159		0.000180		0.000022		0.000026
146		2196.00		1.2000		4.8145		2192.00		8.9000		4.7110		85.40		0.000158		0.000179		0.000022		0.000026
145		2198.00		1.1800		4.8137		2199.00		8.8300		4.6980		84.40		0.000154		0.000181		0.000022		0.000026
144		2208.00		1.1800		4.8159		2207.00		8.8300		4.7060		84.60		0.000155		0.000179		0.000022		0.000026
143		2206.00		1.1800		4.8167		2209.00		8.8300		4.6980		84.00		0.000152		0.000174		0.000022		0.000026
142		2212.00		1.1800		4.8189		2217.00		8.8300		4.7150		83.50		0.000153		0.000176		0.000022		0.000026
