Frequency (Hz),Amplitude
3767.7764935789996,-135.99999180799347
3768.1579633059996,1.2335410892779718e+20
3768.539433033,-135.99999180799387
3768.92090276,-135.9999918079999
3769.302372487,-135.9999918013645
3769.683842214,-135.99999180799844
3770.065311941,-135.99999180799998
3770.446781668,-135.99999170193658
3770.828251395,1.2335410892779718e+20
3771.209721122,-135.99999180799387
3771.5911908489998,-135.9999918079999
3771.9726605759997,-135.99999180789519
3772.3541303029997,-135.99999180799844
3772.7356000299997,-135.99999180799998
3773.1170697569996,-135.99999180799836
3773.4985394839996,1.2335410892779718e+20
3773.880009211,-135.99999180799387
3774.261478938,-135.9999918079999
3774.642948665,-135.99999180797423
3775.024418392,-135.99999180799844
3775.405888119,-135.99999180799998
3775.787357846,-135.9999913907311
3776.168827573,1.2335410892779718e+20
3776.5502973,-135.99999180799387
3776.9317670269998,-135.9999918079999
3777.3132367539997,-135.99999178116695
3777.6947064809997,-135.99999180799844
3778.0761762079997,-135.99999180799998
3778.4576459349996,-135.99999170368727
3778.8391156619996,1.2335410892779718e+20
3779.220585389,-135.99999180799387
3779.602055116,-135.9999918079999
3779.983524843,-135.99999138099986
3780.36499457,-135.99999180799844
3780.746464297,-135.99999180799998
3781.127934024,-135.99999178119197
3781.509403751,1.2335410892779718e+20
3781.890873478,-135.99999180799387
3782.2723432049997,-135.9999918079999
3782.6538129319997,-135.99999180636843
3783.0352826589997,-135.99999180799844
3783.4167523859996,-135.99999180799998
3783.7982221129996,-135.9999918078987
3784.17969184,1.2335410892779718e+20
3784.561161567,-135.99999180799387
3784.942631294,-135.9999918079999
3785.324101021,-135.99999178204007
3785.705570748,-135.99999180799844
3786.087040475,-135.99999180799998
3786.468510202,-135.99999180159017
3786.849979929,1.2335410892779718e+20
3787.2314496559998,-135.99999180799387
3787.6129193829997,-135.9999918079999
3787.9943891099997,-135.99999138099986
3788.3758588369997,-135.99999180799844
3788.7573285639996,-135.99999180799998
3789.1387982909996,-135.9999918079984
3789.520268018,1.2335410892779718e+20
3789.901737745,-135.99999180799387
3790.283207472,-135.9999918079999
3790.664677199,-135.9999917006679
3791.046146926,-135.99999180799844
3791.427616653,-135.99999180799998
3791.80908638,-135.99999180158903
3792.190556107,1.2335410892779718e+20
3792.5720258339998,-135.99999180799387
3792.9534955609997,-135.9999918079999
3793.3349652879997,-135.99999180789916
3793.7164350149997,-135.99999180799844
3794.0979047419996,-135.99999180799998
3794.4793744689996,-135.99999180797468
3794.860844196,1.2335410892779718e+20
3795.242313923,-135.99999180799387
3795.62378365,-135.9999918079999
3796.005253377,-135.99999180799836
3796.386723104,-135.99999180799844
3796.768192831,-135.99999180799998
3797.149662558,-135.99999170428077
3797.531132285,1.2335410892779718e+20
3797.9126020119998,-135.99999180799387
3798.2940717389997,-135.9999918079999
3798.6755414659997,-135.9999918063957
3799.0570111929997,-135.99999180799844
3799.4384809199996,-135.99999180799998
3799.8199506469996,-135.99999180797425
3800.201420374,1.2335410892779718e+20
3800.582890101,-135.99999180799387
3800.964359828,-135.9999918079999
3801.345829555,-135.99999180799838
3801.727299282,-135.99999180799844
3802.108769009,-135.99999180799998
3802.490238736,-135.99999180639733
3802.871708463,1.2335410892779718e+20
3803.2531781899997,-135.99999180799387
3803.6346479169997,-135.9999918079999
3804.0161176439997,-135.99999180636843
3804.3975873709996,-135.99999180799844
3804.7790570979996,-135.99999180799998
3805.160526825,-135.99999180797397
3805.541996552,1.2335410892779718e+20
3805.923466279,-135.99999180799387
3806.304936006,-135.9999918079999
3806.686405733,-135.99999180799844
3807.06787546,-135.99999180799844
3807.449345187,-135.99999180799998
3807.830814914,-135.99999180799364
3808.2122846409998,1.2335410892779718e+20
3808.5937543679997,-135.99999180799387
3808.9752240949997,-135.9999918079999
3809.3566938219997,-135.99999138798478
3809.7381635489996,-135.99999180799844
3810.1196332759996,-135.99999180799998
3810.501103003,-135.99999180799367
3810.88257273,1.2335410892779718e+20
3811.264042457,-135.99999180799387
3811.645512184,-135.9999918079999
3812.026981911,-135.99999180758982
3812.408451638,-135.99999180799844
3812.789921365,-135.99999180799998
3813.171391092,-135.99999180758343
3813.5528608189998,1.2335410892779718e+20
3813.9343305459997,-135.99999180799387
3814.3158002729997,-135.9999918079999
3814.6972699999997,-135.9999918063957
3815.0787397269996,-135.99999180799844
3815.4602094539996,-135.99999180799998
3815.841679181,-135.9999918079934
3816.223148908,1.2335410892779718e+20
3816.604618635,-135.99999180799387
3816.986088362,-135.9999918079999
3817.367558089,-135.9999918079934
3817.749027816,-135.99999180799844
3818.130497543,-135.99999180799998
3818.51196727,-135.99999178104815
3818.8934369969998,1.2335410892779718e+20
3819.2749067239997,-135.99999180799387
3819.6563764509997,-135.9999918079999
3820.0378461779997,-135.99999138099986
3820.4193159049996,-135.99999180799844
3820.8007856319996,-135.99999180799998
3821.182255359,-135.9999917054358
3821.563725086,1.2335410892779718e+20
3821.945194813,-135.99999180799387
3822.32666454,-135.9999918079999
3822.708134267,-135.99999180789519
3823.089603994,-135.99999180799844
3823.471073721,-135.99999180799998
3823.852543448,-135.99999139772518
3824.2340131749997,1.2335410892779718e+20
3824.6154829019997,-135.99999180799387
3824.9969526289997,-135.9999918079999
3825.3784223559996,-135.99999180634114
3825.7598920829996,-135.99999180799844
3826.1413618099996,-135.99999180799998
3826.522831537,-135.9999918078987
3826.904301264,1.2335410892779718e+20
3827.285770991,-135.99999180799387
3827.667240718,-135.9999918079999
3828.048710445,-135.99999180799838
3828.430180172,-135.99999180799844
3828.811649899,-135.99999180799998
3829.1931196259998,-135.99999170135908
3829.5745893529997,1.2335410892779718e+20
3829.9560590799997,-135.99999180799387
3830.3375288069997,-135.9999918079999
3830.7189985339996,-135.9999918079934
3831.1004682609996,-135.99999180799844
3831.481937988,-135.99999180799998
3831.863407715,-135.99999137680683
3832.244877442,1.2335410892779718e+20
3832.626347169,-135.99999180799387
3833.007816896,-135.9999918079999
3833.389286623,-135.9999918079984
3833.77075635,-135.99999180799844
3834.152226077,-135.99999180799998
3834.5336958039998,-135.9999913930411
3834.9151655309997,1.2335410892779718e+20
3835.2966352579997,-135.99999180799387
3835.6781049849997,-135.9999918079999
3836.0595747119996,-135.99999180799352
3836.4410444389996,-135.99999180799844
3836.822514166,-135.99999180799998
3837.203983893,-135.9999917042626
3837.58545362,1.2335410892779718e+20
3837.966923347,-135.99999180799387
3838.348393074,-135.9999918079999
3838.729862801,-135.99999180634114
3839.111332528,-135.99999180799844
3839.492802255,-135.99999180799998
3839.8742719819998,-135.99999180637928
3840.2557417089997,1.2335410892779718e+20
3840.6372114359997,-135.99999180799387
3841.0186811629997,-135.9999918079999
3841.4001508899996,-135.9999913949697
3841.7816206169996,-135.99999180799844
3842.163090344,-135.99999180799998
3842.544560071,-135.99999139772518
3842.926029798,1.2335410892779718e+20
3843.307499525,-135.99999180799387
3843.688969252,-135.9999918079999
3844.070438979,-135.99999170474243
3844.451908706,-135.99999180799844
3844.833378433,-135.99999180799998
3845.2148481599997,-135.99999138142692
3845.5963178869997,1.2335410892779718e+20
3845.9777876139997,-135.99999180799387
3846.3592573409996,-135.9999918079999
3846.7407270679996,-135.99999180631386
3847.1221967949996,-135.99999180799844
3847.503666522,-135.99999180799998
3847.885136249,-135.99999178162966
3848.266605976,1.2335410892779718e+20
3848.648075703,-135.99999180799387
3849.02954543,-135.9999918079999
3849.411015157,-135.99999178116695
3849.792484884,-135.99999180799844
3850.1739546109998,-135.99999180799998
3850.5554243379997,-135.99999180639733
3850.9368940649997,1.2335410892779718e+20
3851.3183637919997,-135.99999180799387
3851.6998335189996,-135.9999918079999
3852.0813032459996,-135.99999180789746
3852.462772973,-135.99999180799844
3852.8442427,-135.99999180799998
3853.225712427,-135.99999180758343
3853.607182154,1.2335410892779718e+20
3853.988651881,-135.99999180799387
3854.370121608,-135.9999918079999
3854.751591335,-135.99999180758982
3855.133061062,-135.99999180799844
3855.5145307889998,-135.99999180799998
3855.8960005159997,-135.99999180633392
3856.2774702429997,1.2335410892779718e+20
3856.6589399699997,-135.99999180799387
3857.0404096969996,-135.9999918079999
3857.4218794239996,-135.99999138798478
3857.803349151,-135.99999180799844
3858.184818878,-135.99999180799998
3858.566288605,-135.99999180151684
3858.947758332,1.2335410892779718e+20
3859.329228059,-135.99999180799387
3859.710697786,-135.9999918079999
3860.092167513,-135.99999180125536
3860.47363724,-135.99999180799844
3860.8551069669998,-135.99999180799998
3861.2365766939997,-135.99999180799364
3861.6180464209997,1.2335410892779718e+20
3861.9995161479997,-135.99999180799387
3862.3809858749996,-135.9999918079999
3862.7624556019996,-135.999991807583
3863.143925329,-135.99999180799844
3863.525395056,-135.99999180799998
3863.906864783,-135.9999917054358
3864.28833451,1.2335410892779718e+20
3864.669804237,-135.99999180799387
3865.051273964,-135.9999918079999
3865.432743691,-135.99999180797423
3865.814213418,-135.99999180799844
3866.1956831449997,-135.99999180799998
3866.5771528719997,-135.99999180799358
3866.9586225989997,1.2335410892779718e+20
3867.3400923259996,-135.99999180799387
3867.7215620529996,-135.9999918079999
3868.1030317799996,-135.9999917029962
3868.484501507,-135.99999180799844
3868.865971234,-135.99999180799998
3869.247440961,-135.99999170135908
3869.628910688,1.2335410892779718e+20
3870.010380415,-135.99999180799387
3870.391850142,-135.9999918079999
3870.773319869,-135.9999917006679
3871.154789596,-135.99999180799844
3871.5362593229997,-135.99999180799998
3871.9177290499997,-135.99999180799838
3872.2991987769997,1.2335410892779718e+20
3872.6806685039996,-135.99999180799387
3873.0621382309996,-135.9999918079999
3873.443607958,-135.99999180799844
3873.825077685,-135.99999180799844
3874.206547412,-135.99999180799998
3874.588017139,-135.99999180140756
3874.969486866,1.2335410892779718e+20
3875.350956593,-135.99999180799387
3875.73242632,-135.9999918079999
3876.113896047,-135.99999180636843
3876.4953657739998,-135.99999180799844
3876.8768355009997,-135.99999180799998
3877.2583052279997,-135.99999180797397
3877.6397749549997,1.2335410892779718e+20
3878.0212446819996,-135.99999180799387
3878.4027144089996,-135.9999918079999
3878.784184136,-135.9999913949697
3879.165653863,-135.99999180799844
3879.54712359,-135.99999180799998
3879.928593317,-135.99999180799358
3880.310063044,1.2335410892779718e+20
3880.691532771,-135.99999180799387
3881.073002498,-135.9999918079999
3881.454472225,-135.99999170474243
3881.8359419519998,-135.99999180799844
3882.2174116789997,-135.99999180799998
3882.5988814059997,-135.99999180758567
3882.9803511329997,1.2335410892779718e+20
3883.3618208599996,-135.99999180799387
3883.7432905869996,-135.9999918079999
3884.124760314,-135.99999178116695
3884.506230041,-135.99999180799844
3884.887699768,-135.99999180799998
3885.269169495,-135.9999918014448
3885.650639222,1.2335410892779718e+20
3886.032108949,-135.99999180799387
3886.413578676,-135.9999918079999
3886.795048403,-135.9999918013645
3887.1765181299997,-135.99999180799844
3887.5579878569997,-135.99999180799998
3887.9394575839997,-135.99999180789644
3888.3209273109997,1.2335410892779718e+20
3888.7023970379996,-135.99999180799387
3889.0838667649996,-135.9999918079999
3889.465336492,-135.99999138099986
3889.846806219,-135.99999180799844
3890.228275946,-135.99999180799998
3890.609745673,-135.99999180799358
3890.9912154,1.2335410892779718e+20
3891.372685127,-135.99999180799387
3891.754154854,-135.9999918079999
3892.135624581,-135.99999180799844
3892.5170943079997,-135.99999180799844
3892.8985640349997,-135.99999180799998
3893.2800337619997,-135.99999180789473
3893.6615034889996,1.2335410892779718e+20
3894.0429732159996,-135.99999180799387
3894.4244429429996,-135.9999918079999
3894.80591267,-135.99999138798478
3895.187382397,-135.99999180799844
3895.568852124,-135.99999180799998
3895.950321851,-135.99999180759028
3896.331791578,1.2335410892779718e+20
3896.713261305,-135.99999180799387
3897.094731032,-135.9999918079999
3897.4762007589998,-135.999991807583
3897.8576704859997,-135.99999180799844
3898.2391402129997,-135.99999180799998
3898.6206099399997,-135.99999180799358
3899.0020796669996,1.2335410892779718e+20
3899.3835493939996,-135.99999180799387
3899.765019121,-135.9999918079999
3900.146488848,-135.99999180147364
3900.527958575,-135.99999180799844
3900.909428302,-135.99999180799998
3901.290898029,-135.99999180758118
3901.672367756,1.2335410892779718e+20
3902.053837483,-135.99999180799387
3902.43530721,-135.9999918079999
3902.8167769369998,-135.99999138798478
3903.1982466639997,-135.99999180799844
3903.5797163909997,-135.99999180799998
3903.9611861179997,-135.99999180797468
3904.3426558449996,1.2335410892779718e+20
3904.7241255719996,-135.99999180799387
3905.105595299,-135.9999918079999
3905.487065026,-135.9999918079984
3905.868534753,-135.99999180799844
3906.25000448,-135.99999180799998
3906.631474207,-135.99999180632466
3907.012943934,1.2335410892779718e+20
3907.394413661,-135.99999180799387
3907.775883388,-135.9999918079999
3908.1573531149998,-135.99999180789746
3908.5388228419997,-135.99999180799844
3908.9202925689997,-135.99999180799998
3909.3017622959997,-135.9999917813409
3909.6832320229996,1.2335410892779718e+20
3910.0647017499996,-135.99999180799387
3910.446171477,-135.9999918079999
3910.827641204,-135.99999180797423
3911.209110931,-135.99999180799844
3911.590580658,-135.99999180799998
3911.972050385,-135.9999918014448
3912.353520112,1.2335410892779718e+20
3912.734989839,-135.99999180799387
3913.116459566,-135.9999918079999
3913.4979292929997,-135.99999180799836
3913.8793990199997,-135.99999180799844
3914.2608687469997,-135.99999180799998
3914.6423384739996,-135.99999180636996
3915.0238082009996,1.2335410892779718e+20
3915.4052779279996,-135.99999180799387
3915.786747655,-135.9999918079999
3916.168217382,-135.99999180758982
3916.549687109,-135.99999180799844
3916.931156836,-135.99999180799998
3917.312626563,-135.99999180799352
3917.69409629,1.2335410892779718e+20
3918.075566017,-135.99999180799387
3918.4570357439998,-135.9999918079999
3918.8385054709997,-135.99999170474243
3919.2199751979997,-135.99999180799844
3919.6014449249997,-135.99999180799998
3919.9829146519996,-135.99999180799838
3920.3643843789996,1.2335410892779718e+20
3920.745854106,-135.99999180799387
3921.127323833,-135.9999918079999
3921.50879356,-135.99999180631386
3921.890263287,-135.99999180799844
3922.271733014,-135.99999180799998
3922.653202741,-135.9999918014809
3923.034672468,1.2335410892779718e+20
3923.416142195,-135.99999180799387
3923.7976119219998,-135.9999918079999
3924.1790816489997,-135.99999180799838
3924.5605513759997,-135.99999180799844
3924.9420211029997,-135.99999180799998
3925.3234908299996,-135.99999170428077
3925.7049605569996,1.2335410892779718e+20
3926.086430284,-135.99999180799387
3926.467900011,-135.9999918079999
3926.849369738,-135.99999180799352
3927.230839465,-135.99999180799844
3927.612309192,-135.99999180799998
3927.993778919,-135.99999180758576
3928.375248646,1.2335410892779718e+20
3928.756718373,-135.99999180799387
3929.1381880999998,-135.9999918079999
3929.5196578269997,-135.99999180759664
3929.9011275539997,-135.99999180799844
3930.2825972809997,-135.99999180799998
3930.6640670079996,-135.99999180759252
3931.0455367349996,1.2335410892779718e+20
3931.427006462,-135.99999180799387
3931.808476189,-135.9999918079999
3932.189945916,-135.99999180631386
3932.571415643,-135.99999180799844
3932.95288537,-135.99999180799998
3933.334355097,-135.99999178148528
3933.715824824,1.2335410892779718e+20
3934.097294551,-135.99999180799387
3934.4787642779997,-135.9999918079999
3934.8602340049997,-135.99999180799352
3935.2417037319997,-135.99999180799844
3935.6231734589996,-135.99999180799998
3936.0046431859996,-135.9999917042626
3936.3861129129996,1.2335410892779718e+20
3936.76758264,-135.99999180799387
3937.149052367,-135.9999918079999
3937.530522094,-135.99999180799836
3937.911991821,-135.99999180799844
3938.293461548,-135.99999180799998
3938.674931275,-135.99999180137146
3939.056401002,1.2335410892779718e+20
3939.4378707289998,-135.99999180799387
3939.8193404559997,-135.9999918079999
3940.2008101829997,-135.99999138798478
3940.5822799099997,-135.99999180799844
3940.9637496369996,-135.99999180799998
3941.3452193639996,-135.99999180159017
3941.726689091,1.2335410892779718e+20
3942.108158818,-135.99999180799387
3942.489628545,-135.9999918079999
3942.871098272,-135.99999180634114
3943.252567999,-135.99999180799844
3943.634037726,-135.99999180799998
3944.015507453,-135.99999170428077
3944.39697718,1.2335410892779718e+20
3944.7784469069998,-135.99999180799387
3945.1599166339997,-135.9999918079999
3945.5413863609997,-135.99999180799838
3945.9228560879997,-135.99999180799844
3946.3043258149996,-135.99999180799998
3946.6857955419996,-135.99999180799358
3947.067265269,1.2335410892779718e+20
3947.448734996,-135.99999180799387
3947.830204723,-135.9999918079999
3948.21167445,-135.99999180789916
3948.593144177,-135.99999180799844
3948.974613904,-135.99999180799998
3949.356083631,-135.99999180133437
3949.737553358,1.2335410892779718e+20
3950.1190230849998,-135.99999180799387
3950.5004928119997,-135.9999918079999
3950.8819625389997,-135.99999180799844
3951.2634322659997,-135.99999180799844
3951.6449019929996,-135.99999180799998
3952.0263717199996,-135.99999178177802
3952.407841447,1.2335410892779718e+20
3952.789311174,-135.99999180799387
3953.170780901,-135.9999918079999
3953.552250628,-135.9999918063957
3953.933720355,-135.99999180799844
3954.315190082,-135.99999180799998
3954.696659809,-135.9999918079984
3955.078129536,1.2335410892779718e+20
3955.4595992629997,-135.99999180799387
3955.8410689899997,-135.9999918079999
3956.2225387169997,-135.99999180799844
3956.6040084439996,-135.99999180799844
3956.9854781709996,-135.99999180799998
3957.3669478979996,-135.99999180632466
3957.748417625,1.2335410892779718e+20
3958.129887352,-135.99999180799387
3958.511357079,-135.9999918079999
3958.892826806,-135.99999178116695
3959.274296533,-135.99999180799844
3959.65576626,-135.99999180799998
3960.037235987,-135.99999180133437
3960.4187057139998,1.2335410892779718e+20
3960.8001754409997,-135.99999180799387
3961.1816451679997,-135.9999918079999
3961.5631148949997,-135.99999180759664
3961.9445846219996,-135.99999180799844
3962.3260543489996,-135.99999180799998
3962.7075240759996,-135.99999180797425
3963.088993803,1.2335410892779718e+20
3963.47046353,-135.99999180799387
3963.851933257,-135.9999918079999
3964.233402984,-135.9999918013645
3964.614872711,-135.99999180799844
3964.996342438,-135.99999180799998
3965.377812165,-135.99999180797397
3965.7592818919998,1.2335410892779718e+20
3966.1407516189997,-135.99999180799387
3966.5222213459997,-135.9999918079999
3966.9036910729997,-135.9999917029962
3967.2851607999996,-135.99999180799844
3967.6666305269996,-135.99999180799998
3968.048100254,-135.99999180799838
3968.429569981,1.2335410892779718e+20
3968.811039708,-135.99999180799387
3969.192509435,-135.9999918079999
3969.573979162,-135.99999180759664
3969.955448889,-135.99999180799844
3970.336918616,-135.99999180799998
3970.718388343,-135.99999180758567
3971.0998580699998,1.2335410892779718e+20
3971.4813277969997,-135.99999180799387
3971.8627975239997,-135.9999918079999
3972.2442672509997,-135.9999918079934
3972.6257369779996,-135.99999180799844
3973.0072067049996,-135.99999180799998
3973.388676432,-135.999991807897
3973.770146159,1.2335410892779718e+20
3974.151615886,-135.99999180799387
3974.533085613,-135.9999918079999
3974.91455534,-135.9999918063957
3975.296025067,-135.99999180799844
3975.677494794,-135.99999180799998
3976.058964521,-135.99999170368727
3976.4404342479997,1.2335410892779718e+20
3976.8219039749997,-135.99999180799387
3977.2033737019997,-135.9999918079999
3977.5848434289996,-135.9999918079934
3977.9663131559996,-135.99999180799844
3978.3477828829996,-135.99999180799998
3978.72925261,-135.999991386111
3979.110722337,1.2335410892779718e+20
3979.492192064,-135.99999180799387
3979.873661791,-135.9999918079999
3980.255131518,-135.99999138099986
3980.636601245,-135.99999180799844
3981.018070972,-135.99999180799998
3981.3995406989998,-135.9999917820668
3981.7810104259997,1.2335410892779718e+20
3982.1624801529997,-135.99999180799387
3982.5439498799997,-135.9999918079999
3982.9254196069996,-135.99999180759664
3983.3068893339996,-135.99999180799844
3983.6883590609996,-135.99999180799998
3984.069828788,-135.99999180799358
3984.451298515,1.2335410892779718e+20
3984.832768242,-135.99999180799387
3985.214237969,-135.9999918079999
3985.595707696,-135.99999178204007
3985.977177423,-135.99999180799844
3986.35864715,-135.99999180799998
3986.7401168769998,-135.9999918079741
3987.1215866039997,1.2335410892779718e+20
3987.5030563309997,-135.99999180799387
3987.8845260579997,-135.9999918079999
3988.2659957849996,-135.99999180634114
3988.6474655119996,-135.99999180799844
3989.028935239,-135.99999180799998
3989.410404966,-135.99999180759028
3989.791874693,1.2335410892779718e+20
3990.17334442,-135.99999180799387
3990.554814147,-135.9999918079999
3990.936283874,-135.99999180799838
3991.317753601,-135.99999180799844
3991.699223328,-135.99999180799998
3992.0806930549998,-135.99999180758343
3992.4621627819997,1.2335410892779718e+20
3992.8436325089997,-135.99999180799387
3993.2251022359997,-135.9999918079999
3993.6065719629996,-135.99999180799352
3993.9880416899996,-135.99999180799844
3994.369511417,-135.99999180799998
3994.750981144,-135.99999180759252
3995.132450871,1.2335410892779718e+20
3995.513920598,-135.99999180799387
3995.895390325,-135.9999918079999
3996.276860052,-135.99999180759664
3996.658329779,-135.99999180799844
3997.039799506,-135.99999180799998
3997.4212692329997,-135.99999178221117
3997.8027389599997,1.2335410892779718e+20
3998.1842086869997,-135.99999180799387
3998.5656784139996,-135.9999918079999
3998.9471481409996,-135.99999180797423
3999.3286178679996,-135.99999180799844
3999.710087595,-135.99999180799998
4000.091557322,-135.99999180158903
4000.473027049,1.2335410892779718e+20
4000.854496776,-135.99999180799387
4001.235966503,-135.9999918079999
4001.61743623,-135.99999138099986
4001.998905957,-135.99999180799844
4002.380375684,-135.99999180799998
4002.7618454109997,-135.999991807897
4003.1433151379997,1.2335410892779718e+20
4003.5247848649997,-135.99999180799387
4003.9062545919996,-135.9999918079999
4004.2877243189996,-135.9999918063957
4004.6691940459996,-135.99999180799844
4005.050663773,-135.99999180799998
4005.4321335,-135.99999180797397
4005.813603227,1.2335410892779718e+20
4006.195072954,-135.99999180799387
4006.576542681,-135.9999918079999
4006.958012408,-135.99999138798478
4007.339482135,-135.99999180799844
4007.7209518619998,-135.99999180799998
4008.1024215889997,-135.99999180632466
4008.4838913159997,1.2335410892779718e+20
4008.8653610429997,-135.99999180799387
4009.2468307699996,-135.9999918079999
4009.6283004969996,-135.99999180799838
4010.009770224,-135.99999180799844
4010.391239951,-135.99999180799998
4010.772709678,-135.99999180789473
4011.154179405,1.2335410892779718e+20
4011.535649132,-135.99999180799387
4011.917118859,-135.9999918079999
4012.298588586,-135.99999178204007
4012.680058313,-135.99999180799844
4013.0615280399998,-135.99999180799998
4013.4429977669997,-135.99999180797425
4013.8244674939997,1.2335410892779718e+20
4014.2059372209997,-135.99999180799387
4014.5874069479996,-135.9999918079999
4014.9688766749996,-135.9999917029962
4015.350346402,-135.99999180799844
4015.731816129,-135.99999180799998
4016.113285856,-135.99999180151684
4016.494755583,1.2335410892779718e+20
4016.87622531,-135.99999180799387
4017.257695037,-135.9999918079999
4017.639164764,-135.9999913949697
4018.020634491,-135.99999180799844
4018.4021042179997,-135.99999180799998
4018.7835739449997,-135.99999180799836
4019.1650436719997,1.2335410892779718e+20
4019.5465133989997,-135.99999180799387
4019.9279831259996,-135.9999918079999
4020.3094528529996,-135.9999918079738
4020.69092258,-135.99999180799844
4021.072392307,-135.99999180799998
4021.453862034,-135.99999180797482
4021.835331761,1.2335410892779718e+20
4022.216801488,-135.99999180799387
4022.598271215,-135.9999918079999
4022.979740942,-135.99999180797423
4023.361210669,-135.99999180799844
4023.7426803959997,-135.99999180799998
4024.1241501229997,-135.99999180789473
4024.5056198499997,1.2335410892779718e+20
4024.8870895769996,-135.99999180799387
4025.2685593039996,-135.9999918079999
4025.6500290309996,-135.99999180797465
4026.031498758,-135.99999180799844
4026.412968485,-135.99999180799998
4026.794438212,-135.9999918078953
4027.175907939,1.2335410892779718e+20
4027.557377666,-135.99999180799387
4027.938847393,-135.9999918079999
4028.32031712,-135.99999178204007
4028.7017868469998,-135.99999180799844
4029.0832565739997,-135.99999180799998
4029.4647263009997,-135.99999180637025
4029.8461960279997,1.2335410892779718e+20
4030.2276657549996,-135.99999180799387
4030.6091354819996,-135.9999918079999
4030.990605209,-135.99999180759664
4031.372074936,-135.99999180799844
4031.753544663,-135.99999180799998
4032.13501439,-135.99999180759477
4032.516484117,1.2335410892779718e+20
4032.897953844,-135.99999180799387
4033.279423571,-135.9999918079999
4033.660893298,-135.99999178204007
4034.0423630249998,-135.99999180799844
4034.4238327519997,-135.99999180799998
4034.8053024789997,-135.99999180799836
4035.1867722059997,1.2335410892779718e+20
4035.5682419329996,-135.99999180799387
4035.9497116599996,-135.9999918079999
4036.331181387,-135.99999178204007
4036.712651114,-135.99999180799844
4037.094120841,-135.99999180799998
4037.475590568,-135.99999180797454
4037.857060295,1.2335410892779718e+20
4038.238530022,-135.99999180799387
4038.619999749,-135.9999918079999
4039.001469476,-135.9999918079738
4039.3829392029998,-135.99999180799844
4039.7644089299997,-135.99999180799998
4040.1458786569997,-135.99999170310977
4040.5273483839997,1.2335410892779718e+20
4040.9088181109996,-135.99999180799387
4041.2902878379996,-135.9999918079999
4041.671757565,-135.99999138798478
4042.053227292,-135.99999180799844
4042.434697019,-135.99999180799998
4042.816166746,-135.99999178221117
4043.197636473,1.2335410892779718e+20
4043.5791062,-135.99999180799387
4043.960575927,-135.9999918079999
4044.342045654,-135.99999180789519
4044.7235153809997,-135.99999180799844
4045.1049851079997,-135.99999180799998
4045.4864548349997,-135.99999180637025
4045.8679245619996,1.2335410892779718e+20
4046.2493942889996,-135.99999180799387
4046.6308640159996,-135.9999918079999
4047.012333743,-135.99999178204007
4047.39380347,-135.99999180799844
4047.775273197,-135.99999180799998
4048.156742924,-135.9999918013355
4048.538212651,1.2335410892779718e+20
4048.919682378,-135.99999180799387
4049.301152105,-135.9999918079999
4049.6826218319998,-135.99999178116695
4050.0640915589997,-135.99999180799844
4050.4455612859997,-135.99999180799998
4050.8270310129997,-135.99999180144366
4051.2085007399996,1.2335410892779718e+20
4051.5899704669996,-135.99999180799387
4051.9714401939996,-135.9999918079999
4052.352909921,-135.99999180631386
4052.734379648,-135.99999180799844
4053.115849375,-135.99999180799998
4053.497319102,-135.99999138842105
4053.878788829,1.2335410892779718e+20
4054.260258556,-135.99999180799387
4054.641728283,-135.9999918079999
4055.0231980099998,-135.9999918079984
4055.4046677369997,-135.99999180799844
4055.7861374639997,-135.99999180799998
4056.1676071909997,-135.99999180799838
4056.5490769179996,1.2335410892779718e+20
4056.9305466449996,-135.99999180799387
4057.312016372,-135.9999918079999
4057.693486099,-135.9999917029962
4058.074955826,-135.99999180799844
4058.456425553,-135.99999180799998
4058.83789528,-135.99999180759482
4059.219365007,1.2335410892779718e+20
4059.600834734,-135.99999180799387
4059.982304461,-135.9999918079999
4060.3637741879998,-135.99999180789746
4060.7452439149997,-135.99999180799844
4061.1267136419997,-135.99999180799998
4061.5081833689997,-135.99999180797425
4061.8896530959996,1.2335410892779718e+20
4062.2711228229996,-135.99999180799387
4062.65259255,-135.9999918079999
4063.034062277,-135.9999917816035
4063.415532004,-135.99999180799844
4063.797001731,-135.99999180799998
4064.178471458,-135.999991807897
4064.559941185,1.2335410892779718e+20
4064.941410912,-135.99999180799387
4065.322880639,-135.9999918079999
4065.7043503659997,-135.99999180799844
4066.0858200929997,-135.99999180799844
4066.4672898199997,-135.99999180799998
4066.8487595469996,-135.9999917048583
4067.2302292739996,1.2335410892779718e+20
4067.6116990009996,-135.99999180799387
4067.993168728,-135.9999918079999
4068.374638455,-135.99999170474243
4068.756108182,-135.99999180799844
4069.137577909,-135.99999180799998
4069.519047636,-135.99999180635194
4069.900517363,1.2335410892779718e+20
4070.28198709,-135.99999180799387
4070.6634568169998,-135.9999918079999
4071.0449265439997,-135.99999180789746
4071.4263962709997,-135.99999180799844
4071.8078659979997,-135.99999180799998
4072.1893357249996,-135.99999180799358
4072.5708054519996,1.2335410892779718e+20
4072.9522751789996,-135.99999180799387
4073.333744906,-135.9999918079999
4073.715214633,-135.99999180799836
4074.09668436,-135.99999180799844
4074.478154087,-135.99999180799998
4074.859623814,-135.9999918079934
4075.241093541,1.2335410892779718e+20
4075.622563268,-135.99999180799387
