Frequency(Hz)	Amplitude
1.758613588442699984e+04	-1.051699897599999787e+02
1.758651735415399889e+04	-1.051699897599946496e+02
1.758689882388099795e+04	1.048509875360427868e+20
1.758728029360800065e+04	-1.051699897599948059e+02
1.758766176333499970e+04	-1.051699897599999218e+02
1.758804323306199876e+04	-1.051699897599118856e+02
1.758842470278899782e+04	-1.051699897599986855e+02
1.758880617251600052e+04	-1.051699897599999787e+02
1.758918764224299957e+04	-1.051699897599946212e+02
1.758956911196999863e+04	1.048509875360427868e+20
1.758995058169699769e+04	-1.051699897599948059e+02
1.759033205142400038e+04	-1.051699897599999218e+02
1.759071352115099944e+04	-1.051699897599128519e+02
1.759109499087799850e+04	-1.051699897599986855e+02
1.759147646060499756e+04	-1.051699897599999787e+02
1.759185793033200025e+04	-1.051699897544273483e+02
1.759223940005899931e+04	1.048509875360427868e+20
1.759262086978599837e+04	-1.051699897599948059e+02
1.759300233951299742e+04	-1.051699897599999218e+02
1.759338380924000012e+04	-1.051699897545453695e+02
1.759376527896699918e+04	-1.051699897599986855e+02
1.759414674869399823e+04	-1.051699897599999787e+02
1.759452821842099729e+04	-1.051699897585760937e+02
1.759490968814799999e+04	1.048509875360427868e+20
1.759529115787499904e+04	-1.051699897599948059e+02
1.759567262760199810e+04	-1.051699897599999218e+02
1.759605409732900080e+04	-1.051699897599944364e+02
1.759643556705599985e+04	-1.051699897599986855e+02
1.759681703678299891e+04	-1.051699897599999787e+02
1.759719850650999797e+04	-1.051699897599945075e+02
1.759757997623700066e+04	1.048509875360427868e+20
1.759796144596399972e+04	-1.051699897599948059e+02
1.759834291569099878e+04	-1.051699897599999218e+02
1.759872438541799784e+04	-1.051699897599986571e+02
1.759910585514500053e+04	-1.051699897599986855e+02
1.759948732487199959e+04	-1.051699897599999787e+02
1.759986879459899865e+04	-1.051699897544273483e+02
1.760025026432599770e+04	1.048509875360427868e+20
1.760063173405300040e+04	-1.051699897599948059e+02
1.760101320377999946e+04	-1.051699897599999218e+02
1.760139467350699852e+04	-1.051699897375630002e+02
1.760177614323399757e+04	-1.051699897599986855e+02
1.760215761296100027e+04	-1.051699897599999787e+02
1.760253908268799933e+04	-1.051699897382065814e+02
1.760292055241499838e+04	1.048509875360427868e+20
1.760330202214199744e+04	-1.051699897599948059e+02
1.760368349186900014e+04	-1.051699897599999218e+02
1.760406496159599919e+04	-1.051699897599109192e+02
1.760444643132299825e+04	-1.051699897599986855e+02
1.760482790104999731e+04	-1.051699897599999787e+02
1.760520937077700000e+04	-1.051699896713323312e+02
1.760559084050399906e+04	1.048509875360427868e+20
1.760597231023099812e+04	-1.051699897599948059e+02
1.760635377995800081e+04	-1.051699897599999218e+02
1.760673524968499987e+04	-1.051699897599128519e+02
1.760711671941199893e+04	-1.051699897599986855e+02
1.760749818913899799e+04	-1.051699897599999787e+02
1.760787965886600068e+04	-1.051699897585992858e+02
1.760826112859299974e+04	1.048509875360427868e+20
1.760864259831999880e+04	-1.051699897599948059e+02
1.760902406804699785e+04	-1.051699897599999218e+02
1.760940553777400055e+04	-1.051699897586208863e+02
1.760978700750099961e+04	-1.051699897599986855e+02
1.761016847722799866e+04	-1.051699897599999787e+02
1.761054994695499772e+04	-1.051699893994308042e+02
1.761093141668200042e+04	1.048509875360427868e+20
1.761131288640899947e+04	-1.051699897599948059e+02
1.761169435613599853e+04	-1.051699897599999218e+02
1.761207582586299759e+04	-1.051699897599986429e+02
1.761245729559000029e+04	-1.051699897599986855e+02
1.761283876531699934e+04	-1.051699897599999787e+02
1.761322023504399840e+04	-1.051699897599784777e+02
1.761360170477099746e+04	1.048509875360427868e+20
1.761398317449800015e+04	-1.051699897599948059e+02
1.761436464422499921e+04	-1.051699897599999218e+02
1.761474611395199827e+04	-1.051699897544835238e+02
1.761512758367899733e+04	-1.051699897599986855e+02
1.761550905340600002e+04	-1.051699897599999787e+02
1.761589052313299908e+04	-1.051699893954339018e+02
1.761627199285999814e+04	1.048509875360427868e+20
1.761665346258700083e+04	-1.051699897599948059e+02
1.761703493231399989e+04	-1.051699897599999218e+02
1.761741640204099895e+04	-1.051699897585976942e+02
1.761779787176799800e+04	-1.051699897599986855e+02
1.761817934149500070e+04	-1.051699897599999787e+02
1.761856081122199976e+04	-1.051699897544585127e+02
1.761894228094899881e+04	1.048509875360427868e+20
1.761932375067599787e+04	-1.051699897599948059e+02
1.761970522040300057e+04	-1.051699897599999218e+02
1.762008669012999962e+04	-1.051699897543598325e+02
1.762046815985699868e+04	-1.051699897599986855e+02
1.762084962958399774e+04	-1.051699897599999787e+02
1.762123109931100043e+04	-1.051699897599779945e+02
1.762161256903799949e+04	1.048509875360427868e+20
1.762199403876499855e+04	-1.051699897599948059e+02
1.762237550849199761e+04	-1.051699897599999218e+02
1.762275697821900030e+04	-1.051699897596590887e+02
1.762313844794599936e+04	-1.051699897599986855e+02
1.762351991767299842e+04	-1.051699897599999787e+02
1.762390138739999747e+04	-1.051699897380828901e+02
1.762428285712700017e+04	1.048509875360427868e+20
1.762466432685399923e+04	-1.051699897599948059e+02
1.762504579658099829e+04	-1.051699897599999218e+02
1.762542726630799734e+04	-1.051699897599986571e+02
1.762580873603500004e+04	-1.051699897599986855e+02
1.762619020576199910e+04	-1.051699897599999787e+02
1.762657167548899815e+04	-1.051699897599134204e+02
1.762695314521600085e+04	1.048509875360427868e+20
1.762733461494299991e+04	-1.051699897599948059e+02
1.762771608466999896e+04	-1.051699897599999218e+02
1.762809755439699802e+04	-1.051699896717363032e+02
1.762847902412400072e+04	-1.051699897599986855e+02
1.762886049385099977e+04	-1.051699897599999787e+02
1.762924196357799883e+04	-1.051699896693513381e+02
1.762962343330499789e+04	1.048509875360427868e+20
1.763000490303200058e+04	-1.051699897599948059e+02
1.763038637275899964e+04	-1.051699897599999218e+02
1.763076784248599870e+04	-1.051699897599986713e+02
1.763114931221299776e+04	-1.051699897599986855e+02
1.763153078194000045e+04	-1.051699897599999787e+02
1.763191225166699951e+04	-1.051699897596459152e+02
1.763229372139399857e+04	1.048509875360427868e+20
1.763267519112099762e+04	-1.051699897599948059e+02
1.763305666084800032e+04	-1.051699897599999218e+02
1.763343813057499938e+04	-1.051699897596416946e+02
1.763381960030199843e+04	-1.051699897599986855e+02
1.763420107002899749e+04	-1.051699897599999787e+02
1.763458253975600019e+04	-1.051699897599148699e+02
1.763496400948299924e+04	1.048509875360427868e+20
1.763534547920999830e+04	-1.051699897599948059e+02
1.763572694893699736e+04	-1.051699897599999218e+02
1.763610841866400006e+04	-1.051699897599109192e+02
1.763648988839099911e+04	-1.051699897599986855e+02
1.763687135811799817e+04	-1.051699897599999787e+02
1.763725282784500087e+04	-1.051699897599986429e+02
1.763763429757199992e+04	1.048509875360427868e+20
1.763801576729899898e+04	-1.051699897599948059e+02
1.763839723702599804e+04	-1.051699897599999218e+02
1.763877870675300073e+04	-1.051699897599776108e+02
1.763916017647999979e+04	-1.051699897599986855e+02
1.763954164620699885e+04	-1.051699897599999787e+02
1.763992311593399791e+04	-1.051699897585682777e+02
1.764030458566100060e+04	1.048509875360427868e+20
1.764068605538799966e+04	-1.051699897599948059e+02
1.764106752511499872e+04	-1.051699897599999218e+02
1.764144899484199777e+04	-1.051699897599128519e+02
1.764183046456900047e+04	-1.051699897599986855e+02
1.764221193429599953e+04	-1.051699897599999787e+02
1.764259340402299858e+04	-1.051699897596556355e+02
1.764297487374999764e+04	1.048509875360427868e+20
1.764335634347700034e+04	-1.051699897599948059e+02
1.764373781320399939e+04	-1.051699897599999218e+02
1.764411928293099845e+04	-1.051699897599945928e+02
1.764450075265799751e+04	-1.051699897599986855e+02
1.764488222238500020e+04	-1.051699897599999787e+02
1.764526369211199926e+04	-1.051699897599786055e+02
1.764564516183899832e+04	1.048509875360427868e+20
1.764602663156599738e+04	-1.051699897599948059e+02
1.764640810129300007e+04	-1.051699897599999218e+02
1.764678957101999913e+04	-1.051699897596571560e+02
1.764717104074699819e+04	-1.051699897599986855e+02
1.764755251047400088e+04	-1.051699897599999787e+02
1.764793398020099994e+04	-1.051699897596575681e+02
1.764831544992799900e+04	1.048509875360427868e+20
1.764869691965499806e+04	-1.051699897599948059e+02
1.764907838938200075e+04	-1.051699897599999218e+02
1.764945985910899981e+04	-1.051699897599123688e+02
1.764984132883599887e+04	-1.051699897599986855e+02
1.765022279856299792e+04	-1.051699897599999787e+02
1.765060426829000062e+04	-1.051699896688623141e+02
1.765098573801699968e+04	1.048509875360427868e+20
1.765136720774399873e+04	-1.051699897599948059e+02
1.765174867747099779e+04	-1.051699897599999218e+02
1.765213014719800049e+04	-1.051699897599945928e+02
1.765251161692499954e+04	-1.051699897599986855e+02
1.765289308665199860e+04	-1.051699897599999787e+02
1.765327455637899766e+04	-1.051699893954184404e+02
1.765365602610600035e+04	1.048509875360427868e+20
1.765403749583299941e+04	-1.051699897599948059e+02
1.765441896555999847e+04	-1.051699897599999218e+02
1.765480043528699753e+04	-1.051699897374393089e+02
1.765518190501400022e+04	-1.051699897599986855e+02
1.765556337474099928e+04	-1.051699897599999787e+02
1.765594484446799834e+04	-1.051699897596536459e+02
1.765632631419499739e+04	1.048509875360427868e+20
1.765670778392200009e+04	-1.051699897599948059e+02
1.765708925364899915e+04	-1.051699897599999218e+02
1.765747072337599820e+04	-1.051699897378103827e+02
1.765785219310300090e+04	-1.051699897599986855e+02
1.765823366282999996e+04	-1.051699897599999787e+02
1.765861513255699901e+04	-1.051699897372170369e+02
1.765899660228399807e+04	1.048509875360427868e+20
1.765937807201100077e+04	-1.051699897599948059e+02
1.765975954173799983e+04	-1.051699897599999218e+02
1.766014101146499888e+04	-1.051699897599986713e+02
1.766052248119199794e+04	-1.051699897599986855e+02
1.766090395091900064e+04	-1.051699897599999787e+02
1.766128542064599969e+04	-1.051699897543652611e+02
1.766166689037299875e+04	1.048509875360427868e+20
1.766204836009999781e+04	-1.051699897599948059e+02
1.766242982982700050e+04	-1.051699897599999218e+02
1.766281129955399956e+04	-1.051699896682729474e+02
1.766319276928099862e+04	-1.051699897599986855e+02
1.766357423900799768e+04	-1.051699897599999787e+02
1.766395570873500037e+04	-1.051699897379567687e+02
1.766433717846199943e+04	1.048509875360427868e+20
1.766471864818899849e+04	-1.051699897599948059e+02
1.766510011791599754e+04	-1.051699897599999218e+02
1.766548158764300024e+04	-1.051699897585667713e+02
1.766586305736999930e+04	-1.051699897599986855e+02
1.766624452709699835e+04	-1.051699897599999787e+02
1.766662599682399741e+04	-1.051699897599945928e+02
1.766700746655100011e+04	1.048509875360427868e+20
1.766738893627799916e+04	-1.051699897599948059e+02
1.766777040600499822e+04	-1.051699897599999218e+02
1.766815187573200092e+04	-1.051699896702520078e+02
1.766853334545899997e+04	-1.051699897599986855e+02
1.766891481518599903e+04	-1.051699897599999787e+02
1.766929628491299809e+04	-1.051699897382046487e+02
1.766967775464000079e+04	1.048509875360427868e+20
1.767005922436699984e+04	-1.051699897599948059e+02
1.767044069409399890e+04	-1.051699897599999218e+02
1.767082216382099796e+04	-1.051699897599780940e+02
1.767120363354800065e+04	-1.051699897599986855e+02
1.767158510327499971e+04	-1.051699897599999787e+02
1.767196657300199877e+04	-1.051699897542733453e+02
1.767234804272899783e+04	1.048509875360427868e+20
1.767272951245600052e+04	-1.051699897599948059e+02
1.767311098218299958e+04	-1.051699897599999218e+02
1.767349245190999864e+04	-1.051699897599944933e+02
1.767387392163699769e+04	-1.051699897599986855e+02
1.767425539136400039e+04	-1.051699897599999787e+02
1.767463686109099945e+04	-1.051699896708471726e+02
1.767501833081799850e+04	1.048509875360427868e+20
1.767539980054499756e+04	-1.051699897599948059e+02
1.767578127027200026e+04	-1.051699897599999218e+02
1.767616273999899931e+04	-1.051699897375630002e+02
1.767654420972599837e+04	-1.051699897599986855e+02
1.767692567945299743e+04	-1.051699897599999787e+02
1.767730714918000012e+04	-1.051699897596517275e+02
1.767768861890699918e+04	1.048509875360427868e+20
1.767807008863399824e+04	-1.051699897599948059e+02
1.767845155836099730e+04	-1.051699897599999218e+02
1.767883302808799999e+04	-1.051699897599986144e+02
1.767921449781499905e+04	-1.051699897599986855e+02
1.767959596754199811e+04	-1.051699897599999787e+02
1.767997743726900080e+04	-1.051699896693590688e+02
1.768035890699599986e+04	1.048509875360427868e+20
1.768074037672299892e+04	-1.051699897599948059e+02
1.768112184644999797e+04	-1.051699897599999218e+02
1.768150331617700067e+04	-1.051699897599944933e+02
1.768188478590399973e+04	-1.051699897599986855e+02
1.768226625563099878e+04	-1.051699897599999787e+02
1.768264772535799784e+04	-1.051699897599946780e+02
1.768302919508500054e+04	1.048509875360427868e+20
1.768341066481199960e+04	-1.051699897599948059e+02
1.768379213453899865e+04	-1.051699897599999218e+02
1.768417360426599771e+04	-1.051699897544835238e+02
1.768455507399300041e+04	-1.051699897599986855e+02
1.768493654371999946e+04	-1.051699897599999787e+02
1.768531801344699852e+04	-1.051699897585835828e+02
1.768569948317399758e+04	1.048509875360427868e+20
1.768608095290100027e+04	-1.051699897599948059e+02
1.768646242262799933e+04	-1.051699897599999218e+02
1.768684389235499839e+04	-1.051699897599114024e+02
1.768722536208199745e+04	-1.051699897599986855e+02
1.768760683180900014e+04	-1.051699897599999787e+02
1.768798830153599920e+04	-1.051699897599776392e+02
1.768836977126299826e+04	1.048509875360427868e+20
1.768875124098999731e+04	-1.051699897599948059e+02
1.768913271071700001e+04	-1.051699897599999218e+02
1.768951418044399907e+04	-1.051699897543907554e+02
1.768989565017099812e+04	-1.051699897599986855e+02
1.769027711989800082e+04	-1.051699897599999787e+02
1.769065858962499988e+04	-1.051699897586377972e+02
1.769104005935199893e+04	1.048509875360427868e+20
1.769142152907899799e+04	-1.051699897599948059e+02
1.769180299880600069e+04	-1.051699897599999218e+02
1.769218446853299974e+04	-1.051699897596494253e+02
1.769256593825999880e+04	-1.051699897599986855e+02
1.769294740798699786e+04	-1.051699897599999787e+02
1.769332887771400055e+04	-1.051699897599781224e+02
1.769371034744099961e+04	1.048509875360427868e+20
1.769409181716799867e+04	-1.051699897599948059e+02
1.769447328689499773e+04	-1.051699897599999218e+02
1.769485475662200042e+04	-1.051699897585667713e+02
1.769523622634899948e+04	-1.051699897599986855e+02
1.769561769607599854e+04	-1.051699897599999787e+02
1.769599916580299760e+04	-1.051699897544893219e+02
1.769638063553000029e+04	1.048509875360427868e+20
1.769676210525699935e+04	-1.051699897599948059e+02
1.769714357498399841e+04	-1.051699897599999218e+02
1.769752504471099746e+04	-1.051699897596571560e+02
1.769790651443800016e+04	-1.051699897599986855e+02
1.769828798416499922e+04	-1.051699897599999787e+02
1.769866945389199827e+04	-1.051699897586223926e+02
1.769905092361899733e+04	1.048509875360427868e+20
1.769943239334600003e+04	-1.051699897599948059e+02
1.769981386307299908e+04	-1.051699897599999218e+02
1.770019533279999814e+04	-1.051699897599944080e+02
1.770057680252700084e+04	-1.051699897599986855e+02
1.770095827225399989e+04	-1.051699897599999787e+02
1.770133974198099895e+04	-1.051699897375886081e+02
1.770172121170799801e+04	1.048509875360427868e+20
1.770210268143500070e+04	-1.051699897599948059e+02
1.770248415116199976e+04	-1.051699897599999218e+02
1.770286562088899882e+04	-1.051699897544835238e+02
1.770324709061599788e+04	-1.051699897599986855e+02
1.770362856034300057e+04	-1.051699897599999787e+02
1.770401003006999963e+04	-1.051699897378359765e+02
1.770439149979699869e+04	1.048509875360427868e+20
1.770477296952399774e+04	-1.051699897599948059e+02
1.770515443925100044e+04	-1.051699897599999218e+02
1.770553590897799950e+04	-1.051699897599986144e+02
1.770591737870499855e+04	-1.051699897599986855e+02
1.770629884843199761e+04	-1.051699897599999787e+02
1.770668031815900031e+04	-1.051699896683752939e+02
1.770706178788599937e+04	1.048509875360427868e+20
1.770744325761299842e+04	-1.051699897599948059e+02
1.770782472733999748e+04	-1.051699897599999218e+02
1.770820619706700018e+04	-1.051699897599123688e+02
1.770858766679399923e+04	-1.051699897599986855e+02
1.770896913652099829e+04	-1.051699897599999787e+02
1.770935060624799735e+04	-1.051699897599119851e+02
1.770973207597500004e+04	1.048509875360427868e+20
1.771011354570199910e+04	-1.051699897599948059e+02
1.771049501542899816e+04	-1.051699897599999218e+02
1.771087648515600085e+04	-1.051699896692624776e+02
1.771125795488299991e+04	-1.051699897599986855e+02
1.771163942460999897e+04	-1.051699897599999787e+02
1.771202089433699803e+04	-1.051699897596594298e+02
1.771240236406400072e+04	1.048509875360427868e+20
1.771278383379099978e+04	-1.051699897599948059e+02
1.771316530351799884e+04	-1.051699897599999218e+02
1.771354677324499789e+04	-1.051699897599946496e+02
1.771392824297200059e+04	-1.051699897599986855e+02
1.771430971269899965e+04	-1.051699897599999787e+02
1.771469118242599870e+04	-1.051699897596440110e+02
1.771507265215299776e+04	1.048509875360427868e+20
1.771545412188000046e+04	-1.051699897599948059e+02
1.771583559160699951e+04	-1.051699897599999218e+02
1.771621706133399857e+04	-1.051699897599944649e+02
1.771659853106099763e+04	-1.051699897599986855e+02
1.771698000078800032e+04	-1.051699897599999787e+02
1.771736147051499938e+04	-1.051699897599139035e+02
1.771774294024199844e+04	1.048509875360427868e+20
1.771812440996899750e+04	-1.051699897599948059e+02
1.771850587969600019e+04	-1.051699897599999218e+02
1.771888734942299925e+04	-1.051699897542979869e+02
1.771926881914999831e+04	-1.051699897599986855e+02
1.771965028887699737e+04	-1.051699897599999787e+02
1.772003175860400006e+04	-1.051699897599986429e+02
1.772041322833099912e+04	1.048509875360427868e+20
1.772079469805799818e+04	-1.051699897599948059e+02
1.772117616778500087e+04	-1.051699897599999218e+02
1.772155763751199993e+04	-1.051699897379340740e+02
1.772193910723899899e+04	-1.051699897599986855e+02
1.772232057696599804e+04	-1.051699897599999787e+02
1.772270204669300074e+04	-1.051699897596595008e+02
1.772308351641999980e+04	1.048509875360427868e+20
1.772346498614699885e+04	-1.051699897599948059e+02
1.772384645587399791e+04	-1.051699897599999218e+02
1.772422792560100061e+04	-1.051699897599986286e+02
1.772460939532799966e+04	-1.051699897599986855e+02
1.772499086505499872e+04	-1.051699897599999787e+02
1.772537233478199778e+04	-1.051699893994073420e+02
1.772575380450900047e+04	1.048509875360427868e+20
1.772613527423599953e+04	-1.051699897599948059e+02
1.772651674396299859e+04	-1.051699897599999218e+02
1.772689821368999765e+04	-1.051699896682729474e+02
1.772727968341700034e+04	-1.051699897599986855e+02
1.772766115314399940e+04	-1.051699897599999787e+02
1.772804262287099846e+04	-1.051699897585836538e+02
1.772842409259799751e+04	1.048509875360427868e+20
1.772880556232500021e+04	-1.051699897599948059e+02
1.772918703205199927e+04	-1.051699897599999218e+02
1.772956850177899832e+04	-1.051699897373156176e+02
1.772994997150599738e+04	-1.051699897599986855e+02
1.773033144123300008e+04	-1.051699897599999787e+02
1.773071291095999914e+04	-1.051699897599134204e+02
1.773109438068699819e+04	1.048509875360427868e+20
1.773147585041400089e+04	-1.051699897599948059e+02
1.773185732014099995e+04	-1.051699897599999218e+02
1.773223878986799900e+04	-1.051699897596416946e+02
1.773262025959499806e+04	-1.051699897599986855e+02
1.773300172932200076e+04	-1.051699897599999787e+02
1.773338319904899981e+04	-1.051699897599945928e+02
1.773376466877599887e+04	1.048509875360427868e+20
1.773414613850299793e+04	-1.051699897599948059e+02
1.773452760823000062e+04	-1.051699897599999218e+02
1.773490907795699968e+04	-1.051699897599118856e+02
1.773529054768399874e+04	-1.051699897599986855e+02
1.773567201741099780e+04	-1.051699897599999787e+02
1.773605348713800049e+04	-1.051699897599779945e+02
1.773643495686499955e+04	1.048509875360427868e+20
1.773681642659199861e+04	-1.051699897599948059e+02
1.773719789631899766e+04	-1.051699897599999218e+02
1.773757936604600036e+04	-1.051699897378103827e+02
1.773796083577299942e+04	-1.051699897599986855e+02
1.773834230549999847e+04	-1.051699897599999787e+02
1.773872377522699753e+04	-1.051699897585759800e+02
1.773910524495400023e+04	1.048509875360427868e+20
1.773948671468099928e+04	-1.051699897599948059e+02
1.773986818440799834e+04	-1.051699897599999218e+02
1.774024965413499740e+04	-1.051699897376866915e+02
1.774063112386200009e+04	-1.051699897599986855e+02
1.774101259358899915e+04	-1.051699897599999787e+02
1.774139406331599821e+04	-1.051699897599945928e+02
1.774177553304300091e+04	1.048509875360427868e+20
1.774215700276999996e+04	-1.051699897599948059e+02
1.774253847249699902e+04	-1.051699897599999218e+02
1.774291994222399808e+04	-1.051699897599787050e+02
1.774330141195100077e+04	-1.051699897599986855e+02
1.774368288167799983e+04	-1.051699897599999787e+02
1.774406435140499889e+04	-1.051699897586301802e+02
1.774444582113199795e+04	1.048509875360427868e+20
1.774482729085900064e+04	-1.051699897599948059e+02
1.774520876058599970e+04	-1.051699897599999218e+02
1.774559023031299876e+04	-1.051699897599128519e+02
1.774597170003999781e+04	-1.051699897599986855e+02
1.774635316976700051e+04	-1.051699897599999787e+02
1.774673463949399957e+04	-1.051699894093337662e+02
1.774711610922099862e+04	1.048509875360427868e+20
1.774749757894799768e+04	-1.051699897599948059e+02
1.774787904867500038e+04	-1.051699897599999218e+02
1.774826051840199943e+04	-1.051699897599986286e+02
1.774864198812899849e+04	-1.051699897599986855e+02
1.774902345785599755e+04	-1.051699897599999787e+02
1.774940492758300024e+04	-1.051699894112818470e+02
1.774978639730999930e+04	1.048509875360427868e+20
1.775016786703699836e+04	-1.051699897599948059e+02
1.775054933676399742e+04	-1.051699897599999218e+02
1.775093080649100011e+04	-1.051699897599944364e+02
1.775131227621799917e+04	-1.051699897599986855e+02
1.775169374594499823e+04	-1.051699897599999787e+02
1.775207521567199728e+04	-1.051699896713439131e+02
1.775245668539899998e+04	1.048509875360427868e+20
1.775283815512599904e+04	-1.051699897599948059e+02
1.775321962485299809e+04	-1.051699897599999218e+02
1.775360109458000079e+04	-1.051699897375630002e+02
1.775398256430699985e+04	-1.051699897599986855e+02
1.775436403403399891e+04	-1.051699897599999787e+02
1.775474550376099796e+04	-1.051699894073547767e+02
1.775512697348800066e+04	1.048509875360427868e+20
1.775550844321499972e+04	-1.051699897599948059e+02
1.775588991294199877e+04	-1.051699897599999218e+02
1.775627138266899783e+04	-1.051699897599986429e+02
1.775665285239600053e+04	-1.051699897599986855e+02
1.775703432212299958e+04	-1.051699897599999787e+02
1.775741579184999864e+04	-1.051699897542723789e+02
1.775779726157699770e+04	1.048509875360427868e+20
1.775817873130400039e+04	-1.051699897599948059e+02
1.775856020103099945e+04	-1.051699897599999218e+02
1.775894167075799851e+04	-1.051699897599780940e+02
1.775932314048499757e+04	-1.051699897599986855e+02
1.775970461021200026e+04	-1.051699897599999787e+02
1.776008607993899932e+04	-1.051699897599782361e+02
1.776046754966599838e+04	1.048509875360427868e+20
1.776084901939299743e+04	-1.051699897599948059e+02
1.776123048912000013e+04	-1.051699897599999218e+02
1.776161195884699919e+04	-1.051699897596494253e+02
1.776199342857399824e+04	-1.051699897599986855e+02
1.776237489830099730e+04	-1.051699897599999787e+02
1.776275636802800000e+04	-1.051699896718232168e+02
1.776313783775499905e+04	1.048509875360427868e+20
1.776351930748199811e+04	-1.051699897599948059e+02
1.776390077720900081e+04	-1.051699897599999218e+02
1.776428224693599986e+04	-1.051699897599783355e+02
1.776466371666299892e+04	-1.051699897599986855e+02
1.776504518638999798e+04	-1.051699897599999787e+02
1.776542665611700068e+04	-1.051699897596439683e+02
1.776580812584399973e+04	1.048509875360427868e+20
1.776618959557099879e+04	-1.051699897599948059e+02
1.776657106529799785e+04	-1.051699897599999218e+02
1.776695253502500054e+04	-1.051699897596590887e+02
1.776733400475199960e+04	-1.051699897599986855e+02
1.776771547447899866e+04	-1.051699897599999787e+02
1.776809694420599772e+04	-1.051699897596420357e+02
1.776847841393300041e+04	1.048509875360427868e+20
1.776885988365999947e+04	-1.051699897599948059e+02
1.776924135338699853e+04	-1.051699897599999218e+02
1.776962282311399758e+04	-1.051699897599946780e+02
1.777000429284100028e+04	-1.051699897599986855e+02
1.777038576256799934e+04	-1.051699897599999787e+02
1.777076723229499839e+04	-1.051699897596439968e+02
1.777114870202199745e+04	1.048509875360427868e+20
1.777153017174900015e+04	-1.051699897599948059e+02
1.777191164147599920e+04	-1.051699897599999218e+02
1.777229311120299826e+04	-1.051699897599945501e+02
1.777267458092999732e+04	-1.051699897599986855e+02
1.777305605065700001e+04	-1.051699897599999787e+02
1.777343752038399907e+04	-1.051699897373397619e+02
1.777381899011099813e+04	1.048509875360427868e+20
1.777420045983800082e+04	-1.051699897599948059e+02
1.777458192956499988e+04	-1.051699897599999218e+02
1.777496339929199894e+04	-1.051699897599783355e+02
1.777534486901899800e+04	-1.051699897599986855e+02
1.777572633874600069e+04	-1.051699897599999787e+02
1.777610780847299975e+04	-1.051699894093028860e+02
1.777648927819999881e+04	1.048509875360427868e+20
1.777687074792699786e+04	-1.051699897599948059e+02
1.777725221765400056e+04	-1.051699897599999218e+02
1.777763368738099962e+04	-1.051699897596552233e+02
1.777801515710799868e+04	-1.051699897599986855e+02
1.777839662683499773e+04	-1.051699897599999787e+02
1.777877809656200043e+04	-1.051699894014098078e+02
1.777915956628899949e+04	1.048509875360427868e+20
1.777954103601599854e+04	-1.051699897599948059e+02
1.777992250574299760e+04	-1.051699897599999218e+02
1.778030397547000030e+04	-1.051699897586363477e+02
1.778068544519699935e+04	-1.051699897599986855e+02
1.778106691492399841e+04	-1.051699897599999787e+02
1.778144838465099747e+04	-1.051699897378321111e+02
1.778182985437800016e+04	1.048509875360427868e+20
1.778221132410499922e+04	-1.051699897599948059e+02
1.778259279383199828e+04	-1.051699897599999218e+02
1.778297426355899734e+04	-1.051699897599782219e+02
1.778335573328600003e+04	-1.051699897599986855e+02
1.778373720301299909e+04	-1.051699897599999787e+02
1.778411867273999815e+04	-1.051699896683636979e+02
1.778450014246700084e+04	1.048509875360427868e+20
1.778488161219399990e+04	-1.051699897599948059e+02
1.778526308192099896e+04	-1.051699897599999218e+02
1.778564455164799801e+04	-1.051699896727258334e+02
1.778602602137500071e+04	-1.051699897599986855e+02
1.778640749110199977e+04	-1.051699897599999787e+02
1.778678896082899882e+04	-1.051699897544275899e+02
1.778717043055599788e+04	1.048509875360427868e+20
1.778755190028300058e+04	-1.051699897599948059e+02
1.778793337000999963e+04	-1.051699897599999218e+02
1.778831483973699869e+04	-1.051699897599782219e+02
1.778869630946399775e+04	-1.051699897599986855e+02
1.778907777919100045e+04	-1.051699897599999787e+02
1.778945924891799950e+04	-1.051699897545514091e+02
1.778984071864499856e+04	1.048509875360427868e+20
1.779022218837199762e+04	-1.051699897599948059e+02
1.779060365809900031e+04	-1.051699897599999218e+02
1.779098512782599937e+04	-1.051699897599986144e+02
1.779136659755299843e+04	-1.051699897599986855e+02
1.779174806727999749e+04	-1.051699897599999787e+02
1.779212953700700018e+04	-1.051699897599148699e+02
1.779251100673399924e+04	1.048509875360427868e+20
1.779289247646099830e+04	-1.051699897599948059e+02
1.779327394618799735e+04	-1.051699897599999218e+02
1.779365541591500005e+04	-1.051699897596494253e+02
1.779403688564199911e+04	-1.051699897599986855e+02
1.779441835536899816e+04	-1.051699897599999787e+02
1.779479982509600086e+04	-1.051699897599945643e+02
1.779518129482299992e+04	1.048509875360427868e+20
1.779556276454999897e+04	-1.051699897599948059e+02
1.779594423427699803e+04	-1.051699897599999218e+02
1.779632570400400073e+04	-1.051699893950708287e+02
1.779670717373099978e+04	-1.051699897599986855e+02
1.779708864345799884e+04	-1.051699897599999787e+02
1.779747011318499790e+04	-1.051699897599986286e+02
1.779785158291200059e+04	1.048509875360427868e+20
1.779823305263899965e+04	-1.051699897599948059e+02
1.779861452236599871e+04	-1.051699897599999218e+02
1.779899599209299777e+04	-1.051699897599986144e+02
1.779937746182000046e+04	-1.051699897599986855e+02
1.779975893154699952e+04	-1.051699897599999787e+02
1.780014040127399858e+04	-1.051699897596556355e+02
