Frequency(Hz)	Amplitude(dBV)
9.273529e+03	-3.270400e+04
9.273911e+03	2.463300e+04
9.274292e+03	1.644600e+04
9.274673e+03	-2.041400e+04
9.275055e+03	-2.041800e+04
9.275436e+03	4.157000e+03
9.275818e+03	-8.129000e+03
9.276199e+03	6.400000e+01
9.276581e+03	-4.033000e+03
9.276962e+03	2.873900e+04
9.277344e+03	-1.221900e+04
9.277725e+03	-3.270100e+04
9.278107e+03	-1.632600e+04
9.278488e+03	8.244000e+03
9.278870e+03	-4.040000e+03
9.279251e+03	-8.137000e+03
9.279633e+03	1.643900e+04
9.280014e+03	-2.861700e+04
9.280396e+03	-1.633000e+04
9.280777e+03	-1.632200e+04
9.281158e+03	1.645000e+04
9.281540e+03	-2.861100e+04
9.281921e+03	4.149000e+03
9.282303e+03	1.234000e+04
9.282684e+03	8.246000e+03
9.283066e+03	2.053300e+04
9.283447e+03	8.246000e+03
9.283829e+03	1.642800e+04
9.284210e+03	-2.044000e+04
9.284592e+03	-4.048000e+03
9.284973e+03	-2.453100e+04
9.285355e+03	2.871400e+04
9.285736e+03	1.800000e+01
9.286118e+03	-3.271800e+04
9.286499e+03	-2.861600e+04
9.286881e+03	-1.223700e+04
9.287262e+03	2.463200e+04
9.287643e+03	2.053600e+04
9.288025e+03	4.114000e+03
9.288406e+03	-3.270800e+04
9.288788e+03	-2.861200e+04
9.289169e+03	1.231700e+04
9.289551e+03	8.259000e+03
9.289932e+03	1.645500e+04
9.290314e+03	-2.041800e+04
9.290695e+03	-4.052000e+03
9.291077e+03	8.245000e+03
9.291458e+03	2.053900e+04
9.291840e+03	-1.222400e+04
9.292221e+03	-8.127000e+03
9.292603e+03	2.873200e+04
9.292984e+03	-4.060000e+03
9.293365e+03	8.250000e+03
9.293747e+03	2.873700e+04
9.294128e+03	2.873600e+04
9.294510e+03	-1.222100e+04
9.294891e+03	2.873900e+04
9.295273e+03	2.053300e+04
9.295654e+03	2.053400e+04
9.296036e+03	-8.137000e+03
9.296417e+03	1.232300e+04
9.296799e+03	4.156000e+03
9.297180e+03	2.464600e+04
9.297562e+03	-2.040800e+04
9.297943e+03	-4.033000e+03
9.298325e+03	2.464200e+04
9.298706e+03	-2.860200e+04
9.299088e+03	-8.145000e+03
9.299469e+03	-2.450900e+04
9.299850e+03	-2.860300e+04
9.300232e+03	2.053400e+04
9.300613e+03	2.874800e+04
9.300995e+03	4.171000e+03
9.301376e+03	2.054500e+04
9.301758e+03	7.300000e+01
9.302139e+03	2.463800e+04
9.302521e+03	2.875800e+04
9.302902e+03	-2.858400e+04
9.303284e+03	1.645400e+04
9.303665e+03	2.467800e+04
9.304047e+03	-2.446600e+04
9.304428e+03	-1.627500e+04
9.304810e+03	-3.266900e+04
9.305191e+03	4.132000e+03
9.305573e+03	8.277000e+03
9.305954e+03	-3.269300e+04
9.306335e+03	4.169000e+03
9.306717e+03	-4.017000e+03
9.307098e+03	2.463600e+04
9.307480e+03	-2.451000e+04
9.307861e+03	1.645100e+04
9.308243e+03	2.464600e+04
9.308624e+03	7.700000e+01
9.309006e+03	-1.222100e+04
9.309387e+03	4.800000e+01
9.309769e+03	4.162000e+03
9.310150e+03	2.054500e+04
9.310532e+03	2.464000e+04
9.310913e+03	1.230000e+04
9.311295e+03	-2.041000e+04
9.311676e+03	-2.859800e+04
9.312058e+03	-3.270900e+04
9.312439e+03	-1.222300e+04
9.312820e+03	-8.123000e+03
9.313202e+03	-3.271900e+04
9.313583e+03	-2.450700e+04
9.313965e+03	2.874400e+04
9.314346e+03	-2.451700e+04
9.314728e+03	2.872500e+04
9.315109e+03	-3.270800e+04
9.315491e+03	-8.138000e+03
9.315872e+03	2.872900e+04
9.316254e+03	4.152000e+03
9.316635e+03	4.152000e+03
9.317017e+03	-8.126000e+03
9.317398e+03	8.264000e+03
9.317780e+03	1.645400e+04
9.318161e+03	2.053900e+04
9.318542e+03	-2.861200e+04
9.318924e+03	-1.632200e+04
9.319305e+03	-3.271200e+04
9.319687e+03	1.642900e+04
9.320068e+03	1.232500e+04
9.320450e+03	-1.633800e+04
9.320831e+03	2.462200e+04
9.321213e+03	4.144000e+03
9.321594e+03	1.233800e+04
9.321976e+03	-4.048000e+03
9.322357e+03	-2.042400e+04
9.322739e+03	4.157000e+03
9.323120e+03	-2.041800e+04
9.323502e+03	-1.632500e+04
9.323883e+03	-3.271400e+04
9.324265e+03	-1.222300e+04
9.324646e+03	-1.222100e+04
9.325027e+03	-1.632400e+04
9.325409e+03	1.234600e+04
9.325790e+03	4.158000e+03
9.326172e+03	8.254000e+03
9.326553e+03	-2.041500e+04
9.326935e+03	-2.042600e+04
9.327316e+03	-2.452000e+04
9.327698e+03	2.055100e+04
9.328079e+03	1.235700e+04
9.328461e+03	2.872000e+04
9.328842e+03	4.153000e+03
9.329224e+03	-1.222500e+04
9.329605e+03	1.234800e+04
9.329987e+03	-3.271000e+04
9.330368e+03	8.253000e+03
9.330750e+03	2.054200e+04
9.331131e+03	-2.452300e+04
9.331512e+03	4.139000e+03
9.331894e+03	2.872700e+04
9.332275e+03	-2.043600e+04
9.332657e+03	-2.042700e+04
9.333038e+03	2.054800e+04
9.333420e+03	4.165000e+03
9.333801e+03	-2.451600e+04
9.334183e+03	-1.634800e+04
9.334564e+03	-2.042400e+04
9.334946e+03	-1.222400e+04
9.335327e+03	2.874100e+04
9.335709e+03	-1.631600e+04
9.336090e+03	2.463600e+04
9.336472e+03	-1.633300e+04
9.336853e+03	1.234900e+04
9.337235e+03	-2.860600e+04
9.337616e+03	-4.028000e+03
9.337997e+03	1.235900e+04
9.338379e+03	-2.860100e+04
9.338760e+03	1.644800e+04
9.339142e+03	-1.633300e+04
9.339523e+03	1.645000e+04
9.339905e+03	2.054700e+04
9.340286e+03	-2.861700e+04
9.340668e+03	2.462400e+04
9.341049e+03	2.054000e+04
9.341431e+03	6.100000e+01
9.341812e+03	8.258000e+03
9.342194e+03	7.200000e+01
9.342575e+03	2.464500e+04
9.342957e+03	-1.224000e+04
9.343338e+03	2.053700e+04
9.343719e+03	2.054400e+04
9.344101e+03	1.235000e+04
9.344482e+03	-2.860700e+04
9.344864e+03	-1.632100e+04
9.345245e+03	2.871500e+04
9.345627e+03	1.234300e+04
9.346008e+03	-2.041900e+04
9.346390e+03	2.872900e+04
9.346771e+03	-3.271800e+04
9.347153e+03	-4.047000e+03
9.347534e+03	-3.271500e+04
9.347916e+03	-1.223100e+04
9.348297e+03	-4.031000e+03
9.348679e+03	-8.124000e+03
9.349060e+03	4.165000e+03
9.349442e+03	-1.222800e+04
9.349823e+03	-1.226800e+04
9.350204e+03	-1.222400e+04
9.350586e+03	-3.270400e+04
9.350967e+03	1.235300e+04
9.351349e+03	-2.039700e+04
9.351730e+03	-2.039000e+04
9.352112e+03	-3.267900e+04
9.352493e+03	-3.268700e+04
9.352875e+03	4.160000e+03
9.353256e+03	4.151000e+03
9.353638e+03	-1.633900e+04
9.354019e+03	1.643800e+04
9.354401e+03	2.461200e+04
9.354782e+03	8.250000e+03
9.355164e+03	2.464700e+04
9.355545e+03	-2.860000e+04
9.355927e+03	2.054700e+04
9.356308e+03	-2.041500e+04
9.356689e+03	-1.222200e+04
9.357071e+03	-2.042000e+04
9.357452e+03	2.464100e+04
9.357834e+03	-4.026000e+03
9.358215e+03	1.235700e+04
9.358597e+03	1.644600e+04
9.358978e+03	4.152000e+03
9.359360e+03	6.200000e+01
9.359741e+03	2.463800e+04
9.360123e+03	1.234700e+04
9.360504e+03	8.257000e+03
9.360886e+03	-2.450800e+04
9.361267e+03	4.168000e+03
9.361649e+03	-2.450400e+04
9.362030e+03	2.054600e+04
9.362412e+03	5.800000e+01
9.362793e+03	4.159000e+03
9.363174e+03	-2.452600e+04
9.363556e+03	2.052800e+04
9.363937e+03	-4.047000e+03
9.364319e+03	-2.452600e+04
9.364700e+03	8.260000e+03
9.365082e+03	-3.270100e+04
9.365463e+03	1.234700e+04
9.365845e+03	1.235000e+04
9.366226e+03	5.500000e+01
9.366608e+03	1.233400e+04
9.366989e+03	-4.038000e+03
9.367371e+03	4.800000e+01
9.367752e+03	2.463300e+04
9.368134e+03	2.054500e+04
9.368515e+03	-2.042400e+04
9.368896e+03	-1.224200e+04
9.369278e+03	-2.042000e+04
9.369659e+03	2.873300e+04
9.370041e+03	1.234100e+04
9.370422e+03	-4.056000e+03
9.370804e+03	-3.272400e+04
9.371185e+03	-4.043000e+03
9.371567e+03	-8.137000e+03
9.371948e+03	1.644100e+04
9.372330e+03	-2.451500e+04
9.372711e+03	2.464100e+04
9.373093e+03	2.464200e+04
9.373474e+03	6.600000e+01
9.373856e+03	-2.041300e+04
9.374237e+03	-2.450900e+04
9.374619e+03	6.600000e+01
9.375000e+03	-4.041000e+03
9.375381e+03	2.053600e+04
9.375763e+03	2.873300e+04
9.376144e+03	2.461800e+04
9.376526e+03	4.162000e+03
9.376907e+03	-3.269300e+04
9.377289e+03	2.874700e+04
9.377670e+03	-2.040900e+04
9.378052e+03	6.800000e+01
9.378433e+03	-2.451100e+04
9.378815e+03	-8.134000e+03
9.379196e+03	-8.141000e+03
9.379578e+03	-1.634500e+04
9.379959e+03	1.000000e+00
9.380341e+03	2.051500e+04
9.380722e+03	-1.633700e+04
9.381104e+03	-2.042600e+04
9.381485e+03	-2.861800e+04
9.381866e+03	-1.634400e+04
9.382248e+03	-2.043600e+04
9.382629e+03	-4.049000e+03
9.383011e+03	1.640300e+04
9.383392e+03	-2.452900e+04
9.383774e+03	-2.453400e+04
9.384155e+03	8.246000e+03
9.384537e+03	-3.270500e+04
9.384918e+03	1.644000e+04
9.385300e+03	4.146000e+03
9.385681e+03	-1.222200e+04
9.386063e+03	-2.860600e+04
9.386444e+03	2.462400e+04
9.386826e+03	-2.042200e+04
9.387207e+03	2.055000e+04
9.387589e+03	1.645500e+04
9.387970e+03	-2.861100e+04
9.388351e+03	-2.862400e+04
9.388733e+03	1.644400e+04
9.389114e+03	-2.451300e+04
9.389496e+03	2.054800e+04
9.389877e+03	2.055200e+04
9.390259e+03	-1.631600e+04
9.390640e+03	1.644400e+04
9.391022e+03	-2.862200e+04
9.391403e+03	-1.223000e+04
9.391785e+03	5.600000e+01
9.392166e+03	-8.137000e+03
9.392548e+03	2.054900e+04
9.392929e+03	-2.041100e+04
9.393311e+03	-1.632500e+04
9.393692e+03	2.052600e+04
9.394073e+03	2.053000e+04
9.394455e+03	4.149000e+03
9.394836e+03	-3.270900e+04
9.395218e+03	-2.861200e+04
9.395599e+03	-2.041700e+04
9.395981e+03	-2.450900e+04
9.396362e+03	-1.631600e+04
9.396744e+03	2.054400e+04
9.397125e+03	6.100000e+01
9.397507e+03	-2.451000e+04
9.397888e+03	-1.222600e+04
9.398270e+03	-4.051000e+03
9.398651e+03	-8.143000e+03
9.399033e+03	1.233600e+04
9.399414e+03	2.055300e+04
9.399796e+03	-8.113000e+03
9.400177e+03	8.267000e+03
9.400558e+03	2.053200e+04
9.400940e+03	-3.269900e+04
9.401321e+03	-8.121000e+03
9.401703e+03	-3.271100e+04
9.402084e+03	2.461200e+04
9.402466e+03	-1.223800e+04
9.402847e+03	-1.223000e+04
9.403229e+03	-1.222900e+04
9.403610e+03	-2.861400e+04
9.403992e+03	8.252000e+03
9.404373e+03	-2.042200e+04
9.404755e+03	4.700000e+01
9.405136e+03	-2.862700e+04
9.405518e+03	2.462300e+04
9.405899e+03	-2.454100e+04
9.406281e+03	-1.225000e+04
9.406662e+03	1.643500e+04
9.407043e+03	1.235000e+04
9.407425e+03	-2.041600e+04
9.407806e+03	-2.452100e+04
9.408188e+03	-3.273000e+04
9.408569e+03	2.054200e+04
9.408951e+03	-8.130000e+03
9.409332e+03	4.144000e+03
9.409714e+03	-2.044300e+04
9.410095e+03	-2.863900e+04
9.410477e+03	-2.043200e+04
9.410858e+03	-2.451700e+04
9.411240e+03	8.250000e+03
9.411621e+03	1.643800e+04
9.412003e+03	2.462800e+04
9.412384e+03	2.870000e+04
9.412766e+03	-3.271800e+04
9.413147e+03	-1.222300e+04
9.413528e+03	7.000000e+01
9.413910e+03	8.259000e+03
9.414291e+03	1.644800e+04
9.414673e+03	-8.124000e+03
9.415054e+03	2.054800e+04
9.415436e+03	-4.036000e+03
9.415817e+03	8.247000e+03
9.416199e+03	8.246000e+03
9.416580e+03	-1.223600e+04
9.416962e+03	1.232400e+04
9.417343e+03	-1.634100e+04
9.417725e+03	-2.452600e+04
9.418106e+03	-2.452500e+04
9.418488e+03	-2.860400e+04
9.418869e+03	2.055200e+04
9.419250e+03	6.100000e+01
9.419632e+03	1.642700e+04
9.420013e+03	-8.137000e+03
9.420395e+03	1.233500e+04
9.420776e+03	2.055100e+04
9.421158e+03	8.268000e+03
9.421539e+03	2.464600e+04
9.421921e+03	-4.031000e+03
9.422302e+03	-4.033000e+03
9.422684e+03	-4.049000e+03
9.423065e+03	-8.126000e+03
9.423447e+03	8.264000e+03
9.423828e+03	-4.027000e+03
9.424210e+03	2.463400e+04
9.424591e+03	2.052100e+04
9.424973e+03	2.871800e+04
9.425354e+03	1.234100e+04
9.425735e+03	5.100000e+01
9.426117e+03	1.232700e+04
9.426498e+03	8.229000e+03
9.426880e+03	1.234400e+04
9.427261e+03	8.255000e+03
9.427643e+03	-2.861000e+04
9.428024e+03	4.155000e+03
9.428406e+03	-2.860600e+04
9.428787e+03	-2.450700e+04
9.429169e+03	-8.126000e+03
9.429550e+03	2.463600e+04
9.429932e+03	-3.270800e+04
9.430313e+03	2.053900e+04
9.430695e+03	2.462700e+04
9.431076e+03	-2.043900e+04
9.431458e+03	-4.039000e+03
9.431839e+03	-3.270800e+04
9.432220e+03	6.500000e+01
9.432602e+03	-4.027000e+03
9.432983e+03	1.645400e+04
9.433365e+03	1.235800e+04
9.433746e+03	-2.860200e+04
9.434128e+03	-8.127000e+03
9.434509e+03	2.055100e+04
9.434891e+03	-2.859600e+04
9.435272e+03	-8.122000e+03
9.435654e+03	2.463300e+04
9.436035e+03	-3.270600e+04
9.436417e+03	-8.131000e+03
9.436798e+03	4.156000e+03
9.437180e+03	2.462600e+04
9.437561e+03	-2.452900e+04
9.437943e+03	-2.451200e+04
9.438324e+03	2.872900e+04
9.438705e+03	5.300000e+01
9.439087e+03	-4.027000e+03
9.439468e+03	2.873800e+04
9.439850e+03	8.227000e+03
9.440231e+03	2.054900e+04
9.440613e+03	2.874300e+04
9.440994e+03	2.054300e+04
9.441376e+03	5.200000e+01
9.441757e+03	-2.042400e+04
9.442139e+03	-2.043000e+04
9.442520e+03	-2.452500e+04
9.442902e+03	-2.451800e+04
9.443283e+03	2.054300e+04
9.443665e+03	2.464100e+04
9.444046e+03	-1.222400e+04
9.444428e+03	-2.861100e+04
9.444809e+03	4.147000e+03
9.445190e+03	-1.224000e+04
9.445572e+03	-8.140000e+03
9.445953e+03	4.143000e+03
9.446335e+03	-4.050000e+03
9.446716e+03	-8.138000e+03
9.447098e+03	1.645300e+04
9.447479e+03	-4.022000e+03
9.447861e+03	-2.450400e+04
9.448242e+03	4.153000e+03
9.448624e+03	4.154000e+03
9.449005e+03	8.255000e+03
9.449387e+03	1.233400e+04
9.449768e+03	2.872600e+04
9.450150e+03	8.246000e+03
9.450531e+03	3.400000e+01
9.450912e+03	-2.861100e+04
9.451294e+03	-2.860900e+04
9.451675e+03	-8.132000e+03
9.452057e+03	1.644200e+04
9.452438e+03	-3.272000e+04
9.452820e+03	2.870600e+04
9.453201e+03	1.233900e+04
9.453583e+03	-8.131000e+03
9.453964e+03	2.873500e+04
9.454346e+03	2.463800e+04
9.454727e+03	-2.450900e+04
9.455109e+03	8.263000e+03
9.455490e+03	-1.631600e+04
9.455872e+03	-2.861100e+04
9.456253e+03	-3.270400e+04
9.456635e+03	-2.450600e+04
9.457016e+03	4.167000e+03
9.457397e+03	-8.127000e+03
9.457779e+03	-3.271200e+04
9.458160e+03	2.463300e+04
9.458542e+03	2.463900e+04
9.458923e+03	6.500000e+01
9.459305e+03	-1.223400e+04
9.459686e+03	2.049100e+04
9.460068e+03	-3.272300e+04
9.460449e+03	-3.270700e+04
9.460831e+03	4.163000e+03
9.461212e+03	2.054100e+04
9.461594e+03	2.870200e+04
9.461975e+03	4.150000e+03
9.462357e+03	-2.452100e+04
9.462738e+03	-2.860700e+04
9.463120e+03	-3.270300e+04
9.463501e+03	-2.043800e+04
9.463882e+03	-1.223000e+04
9.464264e+03	2.873300e+04
9.464645e+03	2.463400e+04
9.465027e+03	-2.041200e+04
9.465408e+03	-4.030000e+03
9.465790e+03	-8.153000e+03
9.466171e+03	2.054100e+04
9.466553e+03	6.600000e+01
9.466934e+03	-2.451700e+04
9.467316e+03	-2.043800e+04
9.467697e+03	-3.272800e+04
9.468079e+03	-8.141000e+03
9.468460e+03	-3.271300e+04
9.468842e+03	8.252000e+03
9.469223e+03	-2.451200e+04
9.469605e+03	-1.632100e+04
9.469986e+03	-1.632100e+04
9.470367e+03	-8.136000e+03
9.470749e+03	1.233900e+04
9.471130e+03	-8.130000e+03
9.471512e+03	2.873300e+04
9.471893e+03	-2.862400e+04
9.472275e+03	5.800000e+01
9.472656e+03	-2.042600e+04
9.473038e+03	1.642400e+04
9.473419e+03	1.234400e+04
9.473801e+03	-1.224100e+04
9.474182e+03	2.461200e+04
9.474564e+03	-1.224200e+04
9.474945e+03	-2.862300e+04
9.475327e+03	2.054300e+04
9.475708e+03	-3.271100e+04
9.476089e+03	1.644100e+04
9.476471e+03	-1.631100e+04
9.476852e+03	2.465200e+04
9.477234e+03	-4.024000e+03
9.477615e+03	1.646000e+04
9.477997e+03	2.874900e+04
9.478378e+03	-2.860200e+04
9.478760e+03	-2.452000e+04
9.479141e+03	2.463200e+04
9.479523e+03	5.200000e+01
9.479904e+03	2.052000e+04
9.480286e+03	2.872100e+04
9.480667e+03	-8.134000e+03
9.481049e+03	-2.450900e+04
9.481430e+03	7.400000e+01
9.481812e+03	-2.450400e+04
9.482193e+03	5.500000e+01
9.482574e+03	-3.270500e+04
9.482956e+03	-2.859900e+04
9.483337e+03	7.000000e+01
9.483719e+03	-8.133000e+03
9.484100e+03	5.400000e+01
9.484482e+03	6.300000e+01
9.484863e+03	-3.269500e+04
9.485245e+03	-2.040700e+04
9.485626e+03	1.644800e+04
9.486008e+03	-1.222600e+04
9.486389e+03	-3.270100e+04
9.486771e+03	-2.861200e+04
9.487152e+03	1.642500e+04
9.487534e+03	8.230000e+03
9.487915e+03	-3.271400e+04
9.488297e+03	2.463300e+04
9.488678e+03	-2.043100e+04
9.489059e+03	2.460900e+04
9.489441e+03	1.642300e+04
9.489822e+03	2.053000e+04
9.490204e+03	-1.632700e+04
9.490585e+03	-3.271300e+04
9.490967e+03	-2.862600e+04
9.491348e+03	2.053300e+04
9.491730e+03	8.253000e+03
9.492111e+03	-2.042400e+04
9.492493e+03	2.053500e+04
9.492874e+03	1.235300e+04
9.493256e+03	-2.450900e+04
9.493637e+03	-2.041200e+04
9.494019e+03	4.158000e+03
9.494400e+03	-2.861600e+04
9.494782e+03	8.270000e+03
9.495163e+03	-2.039700e+04
9.495544e+03	-2.449500e+04
9.495926e+03	-1.631500e+04
9.496307e+03	4.161000e+03
9.496689e+03	1.236100e+04
9.497070e+03	2.874200e+04
9.497452e+03	-3.270800e+04
9.497833e+03	-1.224000e+04
9.498215e+03	2.461900e+04
9.498596e+03	-8.141000e+03
9.498978e+03	8.250000e+03
9.499359e+03	1.234700e+04
9.499741e+03	-2.452200e+04
9.500122e+03	-2.454100e+04
9.500504e+03	-2.453500e+04
9.500885e+03	2.872400e+04
9.501266e+03	2.463100e+04
9.501648e+03	-2.861800e+04
9.502029e+03	-1.223700e+04
9.502411e+03	-4.047000e+03
9.502792e+03	4.155000e+03
9.503174e+03	-8.126000e+03
9.503555e+03	-1.222000e+04
9.503937e+03	-2.861300e+04
9.504318e+03	-8.151000e+03
9.504700e+03	2.054100e+04
9.505081e+03	-1.632500e+04
9.505463e+03	-2.864800e+04
9.505844e+03	8.236000e+03
9.506226e+03	-8.166000e+03
9.506607e+03	-1.223900e+04
9.506989e+03	-4.054000e+03
9.507370e+03	-1.632800e+04
9.507751e+03	-2.040900e+04
9.508133e+03	2.055400e+04
9.508514e+03	2.464400e+04
9.508896e+03	1.235000e+04
9.509277e+03	6.100000e+01
9.509659e+03	-2.861400e+04
9.510040e+03	-2.451500e+04
9.510422e+03	1.234900e+04
9.510803e+03	-4.032000e+03
9.511185e+03	1.645400e+04
9.511566e+03	-1.221800e+04
9.511948e+03	-1.222100e+04
9.512329e+03	1.644900e+04
9.512711e+03	2.464000e+04
9.513092e+03	-8.129000e+03
9.513474e+03	-1.632400e+04
9.513855e+03	-1.222700e+04
9.514236e+03	5.900000e+01
9.514618e+03	4.141000e+03
9.514999e+03	-2.452200e+04
9.515381e+03	-2.452000e+04
9.515762e+03	-1.224200e+04
9.516144e+03	-1.223000e+04
9.516525e+03	1.235000e+04
9.516907e+03	2.873900e+04
9.517288e+03	7.200000e+01
9.517670e+03	1.235800e+04
9.518051e+03	-2.041700e+04
9.518433e+03	-3.270100e+04
9.518814e+03	2.055000e+04
9.519196e+03	-2.041400e+04
9.519577e+03	-4.037000e+03
9.519959e+03	-1.223700e+04
9.520340e+03	-1.224300e+04
9.520721e+03	1.234600e+04
9.521103e+03	1.235300e+04
9.521484e+03	-4.030000e+03
9.521866e+03	-8.134000e+03
9.522247e+03	-1.634700e+04
9.522629e+03	1.643400e+04
9.523010e+03	-2.043500e+04
9.523392e+03	1.235100e+04
9.523773e+03	2.055100e+04
9.524155e+03	6.800000e+01
9.524536e+03	2.052200e+04
9.524918e+03	1.644200e+04
9.525299e+03	2.464100e+04
9.525681e+03	1.235200e+04
9.526062e+03	-3.271100e+04
9.526443e+03	-4.044000e+03
9.526825e+03	2.873300e+04
9.527206e+03	-2.451100e+04
9.527588e+03	-2.451000e+04
9.527969e+03	2.873500e+04
9.528351e+03	4.156000e+03
9.528732e+03	-4.037000e+03
9.529114e+03	-1.222500e+04
9.529495e+03	-2.450900e+04
9.529877e+03	1.235700e+04
9.530258e+03	8.256000e+03
9.530640e+03	8.232000e+03
9.531021e+03	-8.138000e+03
9.531403e+03	5.400000e+01
9.531784e+03	-3.273400e+04
9.532166e+03	1.642700e+04
9.532547e+03	-4.066000e+03
9.532928e+03	-1.632700e+04
9.533310e+03	1.644600e+04
9.533691e+03	2.463100e+04
9.534073e+03	-1.223200e+04
9.534454e+03	-1.222400e+04
9.534836e+03	8.253000e+03
9.535217e+03	-1.225600e+04
9.535599e+03	-1.221900e+04
9.535980e+03	2.875000e+04
9.536362e+03	-1.221000e+04
9.536743e+03	7.100000e+01
9.537125e+03	-1.224700e+04
9.537506e+03	-4.032000e+03
9.537888e+03	4.166000e+03
9.538269e+03	-2.860700e+04
9.538651e+03	2.053700e+04
9.539032e+03	-1.634400e+04
9.539413e+03	-3.272500e+04
9.539795e+03	1.234700e+04
9.540176e+03	-2.041700e+04
9.540558e+03	-1.632600e+04
9.540939e+03	2.870700e+04
9.541321e+03	-8.143000e+03
9.541702e+03	2.873400e+04
9.542084e+03	-2.860100e+04
9.542465e+03	1.646100e+04
9.542847e+03	2.874900e+04
9.543228e+03	2.464700e+04
9.543610e+03	-1.223800e+04
9.543991e+03	5.100000e+01
9.544373e+03	2.872900e+04
9.544754e+03	-3.271800e+04
9.545136e+03	-8.137000e+03
9.545517e+03	-2.041700e+04
9.545898e+03	1.235700e+04
9.546280e+03	-3.269700e+04
9.546661e+03	2.874200e+04
9.547043e+03	-8.131000e+03
9.547424e+03	1.232900e+04
9.547806e+03	-2.452400e+04
9.548187e+03	-1.223200e+04
9.548569e+03	-8.140000e+03
9.548950e+03	1.233600e+04
9.549332e+03	-2.861300e+04
9.549713e+03	-2.451000e+04
9.550095e+03	-2.861000e+04
9.550476e+03	4.147000e+03
9.550858e+03	-4.041000e+03
9.551239e+03	5.900000e+01
9.551620e+03	-1.633300e+04
9.552002e+03	-8.148000e+03
9.552383e+03	-1.632800e+04
9.552765e+03	-8.128000e+03
9.553146e+03	2.873900e+04
9.553528e+03	-4.028000e+03
9.553909e+03	-4.027000e+03
9.554291e+03	4.163000e+03
9.554672e+03	1.234900e+04
9.555054e+03	-4.042000e+03
9.555435e+03	-3.272100e+04
9.555817e+03	-3.271500e+04
9.556198e+03	-8.143000e+03
9.556580e+03	-2.453200e+04
9.556961e+03	-4.044000e+03
9.557343e+03	4.143000e+03
9.557724e+03	4.800000e+01
9.558105e+03	-2.861600e+04
9.558487e+03	-2.043100e+04
9.558868e+03	8.237000e+03
9.559250e+03	1.234100e+04
9.559631e+03	-3.271600e+04
9.560013e+03	1.644200e+04
9.560394e+03	1.234400e+04
9.560776e+03	-4.046000e+03
9.561157e+03	-1.222500e+04
9.561539e+03	4.166000e+03
9.561920e+03	-1.221800e+04
9.562302e+03	-1.631600e+04
9.562683e+03	2.873400e+04
9.563065e+03	-2.451800e+04
9.563446e+03	4.153000e+03
9.563828e+03	2.052700e+04
9.564209e+03	3.400000e+01
9.564590e+03	2.053500e+04
9.564972e+03	-2.451500e+04
9.565353e+03	6.500000e+01
9.565735e+03	4.163000e+03
9.566116e+03	1.645000e+04
9.566498e+03	-2.861200e+04
9.566879e+03	-8.131000e+03
9.567261e+03	-3.270500e+04
9.567642e+03	-3.270800e+04
9.568024e+03	5.800000e+01
9.568405e+03	1.644400e+04
9.568787e+03	-2.451900e+04
9.569168e+03	-2.042500e+04
9.569550e+03	-1.222600e+04
9.569931e+03	-1.222600e+04
9.570313e+03	2.053500e+04
9.570694e+03	1.233600e+04
9.571075e+03	4.152000e+03
9.571457e+03	2.873300e+04
9.571838e+03	2.873100e+04
9.572220e+03	-2.861800e+04
9.572601e+03	8.252000e+03
9.572983e+03	-8.133000e+03
9.573364e+03	4.139000e+03
9.573746e+03	-2.862900e+04
9.574127e+03	5.300000e+01
9.574509e+03	-1.223700e+04
9.574890e+03	2.461300e+04
9.575272e+03	4.600000e+01
9.575653e+03	-2.042000e+04
9.576035e+03	-1.632500e+04
9.576416e+03	1.234500e+04
9.576797e+03	1.234000e+04
9.577179e+03	-1.633300e+04
9.577560e+03	-1.632000e+04
9.577942e+03	2.873900e+04
9.578323e+03	-1.223600e+04
9.578705e+03	-3.271600e+04
9.579086e+03	-2.042200e+04
9.579468e+03	2.051700e+04
9.579849e+03	2.053000e+04
9.580231e+03	1.643400e+04
9.580612e+03	-3.270300e+04
9.580994e+03	1.236100e+04
9.581375e+03	1.235700e+04
9.581757e+03	2.872000e+04
9.582138e+03	2.054300e+04
9.582520e+03	1.644400e+04
9.582901e+03	4.144000e+03
9.583282e+03	2.055200e+04
9.583664e+03	2.465200e+04
9.584045e+03	1.236100e+04
9.584427e+03	1.644400e+04
9.584808e+03	-3.272600e+04
9.585190e+03	1.235100e+04
9.585571e+03	-2.451200e+04
9.585953e+03	-2.451700e+04
9.586334e+03	-1.223300e+04
9.586716e+03	-4.058000e+03
9.587097e+03	2.053300e+04
9.587479e+03	1.235100e+04
9.587860e+03	-2.451700e+04
9.588242e+03	-8.147000e+03
9.588623e+03	2.872300e+04
9.589005e+03	-2.864300e+04
9.589386e+03	2.464100e+04
9.589767e+03	4.170000e+03
9.590149e+03	8.267000e+03
9.590530e+03	1.645900e+04
9.590912e+03	-1.221000e+04
9.591293e+03	4.173000e+03
9.591675e+03	-2.451200e+04
9.592056e+03	-8.135000e+03
9.592438e+03	-1.631600e+04
9.592819e+03	-3.270000e+04
9.593201e+03	-2.451300e+04
9.593582e+03	1.234800e+04
9.593964e+03	-4.043000e+03
9.594345e+03	4.142000e+03
9.594727e+03	-4.045000e+03
9.595108e+03	-1.632900e+04
9.595490e+03	2.462900e+04
9.595871e+03	4.146000e+03
